cohort	representation	cell_tech_id	tumour_id	n_methods	p_consensus	sample_id	cell_line	cell_line_canonical	cell_line_display
brca	pam50_euc	NG-29643_EFM_19_lib581291_7997_4	TCGA-S3-A6ZF-01A-32R-A32P-07	1	0.25	NG-29643_EFM_19_lib581291_7997_4	EFM_19	EFM_19	EFM_19
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-A1-A0SB-01A-11R-A144-07	4	1	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-A1-A0SP-01A-11R-A084-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-A2-A0CK-01A-11R-A22K-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-A2-A0T7-01A-21R-A084-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-A2-A3XS-01A-11R-A22U-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-A7-A13D-01B-04R-A277-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-A7-A13E-01A-11R-A12P-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-A7-A13E-01A-11R-A277-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-A8-A07C-01A-11R-A034-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-AC-A7VC-01A-11R-A352-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-AC-A8OP-01A-11R-A36F-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-AN-A04A-01A-21R-A034-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-AN-A0FX-01A-11R-A034-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-AN-A0XL-01A-11R-A10J-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-AN-A0XU-01A-11R-A109-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-AO-A0JB-01A-11R-A32Y-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-AO-A0JD-01A-11R-A056-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-AO-A0JI-01A-21R-A056-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-AO-A129-01A-21R-A10J-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-AO-A12F-01A-11R-A115-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-AR-A0TP-01A-11R-A084-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-AR-A0U0-01A-11R-A109-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-AR-A1AP-01A-11R-A12P-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-AR-A24Q-01A-12R-A169-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-AR-A2LR-01A-12R-A18M-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-AR-A5QN-01A-12R-A28M-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-AR-A5QP-01A-11R-A28M-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-B6-A0I6-01A-11R-A034-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-B6-A0RU-01A-11R-A084-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-B6-A0WX-01A-11R-A109-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-BH-A0B5-01A-11R-A12P-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-BH-A0BP-01A-11R-A115-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-BH-A0E0-01A-11R-A056-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-BH-A0E6-01A-11R-A034-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-BH-A0H9-01A-11R-A056-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-BH-A0HP-01A-12R-A084-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-BH-A18Q-01A-12R-A12D-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-BH-A1ES-01A-11R-A137-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-BH-A5IZ-01A-11R-A27Q-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-C8-A273-01A-11R-A16F-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-D8-A145-01A-11R-A115-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-D8-A1XU-01A-11R-A14M-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-D8-A27F-01A-11R-A16F-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-E2-A14T-01A-11R-A115-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-E2-A14X-01A-11R-A115-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-E2-A150-01A-11R-A12D-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-E2-A1IF-01A-11R-A144-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-E2-A1LG-01A-21R-A14M-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-E9-A1N8-01A-11R-A144-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-E9-A22B-01A-11R-A157-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-EW-A2FS-01A-11R-A17B-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-EW-A6SC-01A-12R-A32P-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-GI-A2C9-01A-11R-A21T-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-GM-A2DK-01A-21R-A180-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-LL-A73Y-01A-11R-A33J-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-LL-A73Z-01A-11R-A32P-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-OL-A66J-01A-11R-A29R-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-OL-A97C-01A-32R-A41B-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-PE-A5DC-01A-12R-A27Q-07	2	0.5	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-3C-AALK-01A-11R-A41B-07	1	0.25	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-AN-A0FD-01A-11R-A034-07	1	0.25	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-BH-A18F-01A-11R-A12D-07	1	0.25	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_006_lib581311_8005_3	TCGA-E2-A1IG-01A-11R-A144-07	1	0.25	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	ETCC_006	ETCC_006
brca	pam50_euc	NG-29643_ETCC_007_lib581312_7997_4	TCGA-A8-A07G-01A-11R-A034-07	4	1	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	ETCC_007	ETCC_007
brca	pam50_euc	NG-29643_ETCC_007_lib581312_7997_4	TCGA-AC-A2QI-01A-12R-A19W-07	4	1	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	ETCC_007	ETCC_007
brca	pam50_euc	NG-29643_ETCC_007_lib581312_7997_4	TCGA-AC-A8OP-01A-11R-A36F-07	4	1	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	ETCC_007	ETCC_007
brca	pam50_euc	NG-29643_ETCC_007_lib581312_7997_4	TCGA-AO-A0JG-01A-31R-A084-07	4	1	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	ETCC_007	ETCC_007
brca	pam50_euc	NG-29643_ETCC_007_lib581312_7997_4	TCGA-AO-A12C-01A-11R-A10J-07	4	1	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	ETCC_007	ETCC_007
brca	pam50_euc	NG-29643_ETCC_007_lib581312_7997_4	TCGA-AO-A12G-01A-11R-A10J-07	4	1	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	ETCC_007	ETCC_007
brca	pam50_euc	NG-29643_ETCC_007_lib581312_7997_4	TCGA-AR-A1AM-01A-41R-A22K-07	4	1	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	ETCC_007	ETCC_007
brca	pam50_euc	NG-29643_ETCC_007_lib581312_7997_4	TCGA-AR-A1AP-01A-11R-A12P-07	4	1	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	ETCC_007	ETCC_007
brca	pam50_euc	NG-29643_ETCC_007_lib581312_7997_4	TCGA-AR-A5QN-01A-12R-A28M-07	4	1	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	ETCC_007	ETCC_007
brca	pam50_euc	NG-29643_ETCC_007_lib581312_7997_4	TCGA-B6-A0X7-01A-11R-A10J-07	4	1	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	ETCC_007	ETCC_007
brca	pam50_euc	NG-29643_ETCC_007_lib581312_7997_4	TCGA-BH-A0BP-01A-11R-A115-07	4	1	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	ETCC_007	ETCC_007
brca	pam50_euc	NG-29643_ETCC_007_lib581312_7997_4	TCGA-BH-A0DE-01A-11R-A115-07	4	1	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	ETCC_007	ETCC_007
brca	pam50_euc	NG-29643_ETCC_007_lib581312_7997_4	TCGA-BH-A0H3-01A-11R-A12P-07	4	1	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	ETCC_007	ETCC_007
brca	pam50_euc	NG-29643_ETCC_007_lib581312_7997_4	TCGA-BH-A1FH-01A-12R-A13Q-07	4	1	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	ETCC_007	ETCC_007
brca	pam50_euc	NG-29643_ETCC_007_lib581312_7997_4	TCGA-D8-A145-01A-11R-A115-07	4	1	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	ETCC_007	ETCC_007
brca	pam50_euc	NG-29643_ETCC_007_lib581312_7997_4	TCGA-D8-A1XU-01A-11R-A14M-07	4	1	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	ETCC_007	ETCC_007
brca	pam50_euc	NG-29643_ETCC_007_lib581312_7997_4	TCGA-E2-A15P-01A-11R-A115-07	4	1	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	ETCC_007	ETCC_007
brca	pam50_euc	NG-29643_ETCC_007_lib581312_7997_4	TCGA-E2-A1IL-01A-11R-A14D-07	4	1	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	ETCC_007	ETCC_007
brca	pam50_euc	NG-29643_ETCC_007_lib581312_7997_4	TCGA-E9-A1NH-01A-11R-A14D-07	4	1	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	ETCC_007	ETCC_007
brca	pam50_euc	NG-29643_ETCC_007_lib581312_7997_4	TCGA-E9-A1RI-01A-11R-A169-07	4	1	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	ETCC_007	ETCC_007
brca	pam50_euc	NG-29643_ETCC_007_lib581312_7997_4	TCGA-E9-A22B-01A-11R-A157-07	4	1	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	ETCC_007	ETCC_007
brca	pam50_euc	NG-29643_ETCC_007_lib581312_7997_4	TCGA-EW-A1PF-01A-11R-A144-07	4	1	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	ETCC_007	ETCC_007
brca	pam50_euc	NG-29643_ETCC_007_lib581312_7997_4	TCGA-GM-A2D9-01A-11R-A18M-07	4	1	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	ETCC_007	ETCC_007
brca	pam50_euc	NG-29643_ETCC_007_lib581312_7997_4	TCGA-GM-A5PX-01A-12R-A28M-07	4	1	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	ETCC_007	ETCC_007
brca	pam50_euc	NG-29643_ETCC_007_lib581312_7997_4	TCGA-MS-A51U-01A-31R-A266-07	4	1	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	ETCC_007	ETCC_007
brca	pam50_euc	NG-29643_ETCC_007_lib581312_7997_4	TCGA-OL-A66J-01A-11R-A29R-07	4	1	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	ETCC_007	ETCC_007
brca	pam50_euc	NG-29643_ETCC_007_lib581312_7997_4	TCGA-OL-A66N-01A-12R-A31O-07	4	1	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	ETCC_007	ETCC_007
brca	pam50_euc	NG-29643_ETCC_007_lib581312_7997_4	TCGA-WT-AB44-01A-11R-A41B-07	4	1	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	ETCC_007	ETCC_007
brca	pam50_euc	NG-29643_ETCC_007_lib581312_7997_4	TCGA-AN-A0FS-01A-11R-A034-07	3	0.75	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	ETCC_007	ETCC_007
brca	pam50_euc	NG-29643_ETCC_007_lib581312_7997_4	TCGA-B6-A408-01A-12R-A24H-07	3	0.75	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	ETCC_007	ETCC_007
brca	pam50_euc	NG-29643_ETCC_007_lib581312_7997_4	TCGA-C8-A1HE-01A-11R-A13Q-07	2	0.5	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	ETCC_007	ETCC_007
brca	pam50_euc	NG-29643_ETCC_007_lib581312_7997_4	TCGA-A2-A1FV-01A-11R-A13Q-07	1	0.25	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	ETCC_007	ETCC_007
brca	pam50_euc	NG-29643_ETCC_007_lib581312_7997_4	TCGA-AC-A3EH-01A-22R-A22K-07	1	0.25	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	ETCC_007	ETCC_007
brca	pam50_euc	NG-29643_ETCC_007_lib581312_7997_4	TCGA-E2-A1BC-01A-11R-A12P-07	1	0.25	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	ETCC_007	ETCC_007
brca	pam50_euc	NG-29643_ETCC_007_lib581312_7997_4	TCGA-EW-A6SC-01A-12R-A32P-07	1	0.25	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	ETCC_007	ETCC_007
brca	pam50_euc	NG-29643_EVSA_T_lib581299_7997_4	TCGA-3C-AAAU-01A-11R-A41B-07	4	1	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	EVSA_T	EVSA_T
brca	pam50_euc	NG-29643_EVSA_T_lib581299_7997_4	TCGA-A2-A04X-01A-21R-A034-07	4	1	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	EVSA_T	EVSA_T
brca	pam50_euc	NG-29643_EVSA_T_lib581299_7997_4	TCGA-A2-A0SV-01A-11R-A084-07	4	1	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	EVSA_T	EVSA_T
brca	pam50_euc	NG-29643_EVSA_T_lib581299_7997_4	TCGA-A2-A4S3-01A-21R-A266-07	4	1	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	EVSA_T	EVSA_T
brca	pam50_euc	NG-29643_EVSA_T_lib581299_7997_4	TCGA-A8-A06Q-01A-11R-A034-07	4	1	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	EVSA_T	EVSA_T
brca	pam50_euc	NG-29643_EVSA_T_lib581299_7997_4	TCGA-A8-A07B-01A-11R-A00Z-07	4	1	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	EVSA_T	EVSA_T
brca	pam50_euc	NG-29643_EVSA_T_lib581299_7997_4	TCGA-A8-A09G-01A-21R-A00Z-07	4	1	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	EVSA_T	EVSA_T
brca	pam50_euc	NG-29643_EVSA_T_lib581299_7997_4	TCGA-A8-A09N-01A-11R-A00Z-07	4	1	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	EVSA_T	EVSA_T
brca	pam50_euc	NG-29643_EVSA_T_lib581299_7997_4	TCGA-AC-A23H-01A-11R-A157-07	4	1	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	EVSA_T	EVSA_T
brca	pam50_euc	NG-29643_EVSA_T_lib581299_7997_4	TCGA-AC-A5EH-01A-11R-A28M-07	4	1	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	EVSA_T	EVSA_T
brca	pam50_euc	NG-29643_EVSA_T_lib581299_7997_4	TCGA-AO-A03O-01A-11R-A00Z-07	4	1	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	EVSA_T	EVSA_T
brca	pam50_euc	NG-29643_EVSA_T_lib581299_7997_4	TCGA-AO-A1KT-01A-11R-A13Q-07	4	1	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	EVSA_T	EVSA_T
brca	pam50_euc	NG-29643_EVSA_T_lib581299_7997_4	TCGA-AR-A0TZ-01A-12R-A084-07	4	1	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	EVSA_T	EVSA_T
brca	pam50_euc	NG-29643_EVSA_T_lib581299_7997_4	TCGA-BH-A0HU-01A-11R-A034-07	4	1	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	EVSA_T	EVSA_T
brca	pam50_euc	NG-29643_EVSA_T_lib581299_7997_4	TCGA-BH-A1FN-01A-11R-A13Q-07	4	1	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	EVSA_T	EVSA_T
brca	pam50_euc	NG-29643_EVSA_T_lib581299_7997_4	TCGA-BH-A202-01A-11R-A14M-07	4	1	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	EVSA_T	EVSA_T
brca	pam50_euc	NG-29643_EVSA_T_lib581299_7997_4	TCGA-BH-A42T-01A-11R-A24H-07	4	1	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	EVSA_T	EVSA_T
brca	pam50_euc	NG-29643_EVSA_T_lib581299_7997_4	TCGA-C8-A12W-01A-11R-A115-07	4	1	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	EVSA_T	EVSA_T
brca	pam50_euc	NG-29643_EVSA_T_lib581299_7997_4	TCGA-C8-A12Z-01A-11R-A115-07	4	1	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	EVSA_T	EVSA_T
brca	pam50_euc	NG-29643_EVSA_T_lib581299_7997_4	TCGA-D8-A1JF-01A-11R-A13Q-07	4	1	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	EVSA_T	EVSA_T
brca	pam50_euc	NG-29643_EVSA_T_lib581299_7997_4	TCGA-D8-A1XL-01A-11R-A14M-07	4	1	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	EVSA_T	EVSA_T
brca	pam50_euc	NG-29643_EVSA_T_lib581299_7997_4	TCGA-E2-A15A-01A-11R-A12D-07	4	1	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	EVSA_T	EVSA_T
brca	pam50_euc	NG-29643_EVSA_T_lib581299_7997_4	TCGA-E2-A15J-01A-11R-A12P-07	4	1	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	EVSA_T	EVSA_T
brca	pam50_euc	NG-29643_EVSA_T_lib581299_7997_4	TCGA-E9-A1N6-01A-11R-A144-07	4	1	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	EVSA_T	EVSA_T
brca	pam50_euc	NG-29643_EVSA_T_lib581299_7997_4	TCGA-EW-A6SD-01A-12R-A33J-07	4	1	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	EVSA_T	EVSA_T
brca	pam50_euc	NG-29643_EVSA_T_lib581299_7997_4	TCGA-GM-A2DL-01A-11R-A18M-07	4	1	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	EVSA_T	EVSA_T
brca	pam50_euc	NG-29643_EVSA_T_lib581299_7997_4	TCGA-A7-A13F-01A-11R-A12P-07	3	0.75	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	EVSA_T	EVSA_T
brca	pam50_euc	NG-29643_EVSA_T_lib581299_7997_4	TCGA-A8-A08J-01A-11R-A00Z-07	3	0.75	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	EVSA_T	EVSA_T
brca	pam50_euc	NG-29643_EVSA_T_lib581299_7997_4	TCGA-A8-A092-01A-11R-A00Z-07	3	0.75	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	EVSA_T	EVSA_T
brca	pam50_euc	NG-29643_EVSA_T_lib581299_7997_4	TCGA-AR-A1AS-01A-11R-A12P-07	3	0.75	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	EVSA_T	EVSA_T
brca	pam50_euc	NG-29643_EVSA_T_lib581299_7997_4	TCGA-B6-A0WZ-01A-11R-A109-07	3	0.75	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	EVSA_T	EVSA_T
