Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
NG-13640_SET_2_lib259821_5981_7_1	(1, 0.7248890781976972)	(2, 0.0)	(3, 0.0009831596584831065)	(4, 0.03186772448577033)	(5, 0.0)	(6, 0.0022394192221004095)	(7, 0.0022970736465176287)	(8, 0.0001699288298612777)	(9, 0.0)	(10, 0.0003076925597845278)	(15, 0.0)	(20, 0.0)	(25, 0.0007240181929446582)	(30, 0.00059050268376794)	(35, 0.0040473405940887885)	(40, 0.00012926728843018625)	(45, 0.00033500255029794744)	(50, 0.00016143238836821382)	(55, 2.6703101835343636e-05)	(60, 0.0006378400006578673)	(65, 0.0006797153194451108)	(70, 0.0005510549196930005)	(75, 0.0001389775072794021)	(80, 0.0022375985560661817)	(85, 0.00024093480519616871)	(90, 0.00162160654781905)	(95, 0.003452589689574317)	(100, 0.0009995456527911585)	(105, 0.0005043244914811492)	(110, 0.002661206853363224)	(115, 0.0006311642251990314)	(120, 6.61508659102831e-05)	(125, 0.0017077847401058407)	(130, 0.0)	(135, 0.00031618900127759167)	(140, 0.00022636947692234493)	(145, 1.2137773561519834e-05)	(150, 0.0010802618469752652)
NG-13640_SET_2_lib259821_5981_7_2	(1, 0.7770329534179864)	(2, 0.05309062155808776)	(3, 0.0)	(4, 0.005425584781999366)	(5, 0.001168260705296284)	(6, 0.009382498963054833)	(7, 0.0)	(8, 0.00018510104681317748)	(9, 0.00960097888716219)	(10, 0.004512217321494999)	(15, 0.005063879129866075)	(20, 0.0036358700703532664)	(25, 0.0038118677869953045)	(30, 0.004462452449892768)	(35, 0.00456501663648761)	(40, 0.0033706597180340582)	(45, 0.004248827635210018)	(50, 0.002730999051341963)	(55, 0.003976941507431974)	(60, 0.002155061695847847)	(65, 0.007001674678962717)	(70, 0.001974815758459277)	(75, 0.0025902008780283327)	(80, 0.003993327501740026)	(85, 0.0041304843429851995)	(90, 0.00160946877425753)	(95, 0.005603403164675632)	(100, 0.001393416404862477)	(105, 0.005699898464489714)	(110, 0.00234380407472948)	(115, 0.005707788017304703)	(120, 0.0021052968242456153)	(125, 0.00407282991856798)	(130, 0.003568505427086831)	(135, 0.004861178311388694)	(140, 0.002863907671840605)	(145, 0.003294798633274559)	(150, 0.004311944057729921)
NG-13640_SKNO_1_lib259805_5981_3_1	(1, 0.4822084948724847)	(2, 0.007916101732101565)	(3, 0.0)	(4, 0.012920177239124335)	(5, 0.0)	(6, 1.3296923402186281e-05)	(7, 0.0)	(8, 3.102615460510132e-05)	(9, 0.0)	(10, 0.00400857917497909)	(15, 0.0012029283371177853)	(20, 0.0002969646226488269)	(25, 0.00022870708251760403)	(30, 0.0005850646296961963)	(35, 0.001426316650274515)	(40, 0.002647860680155361)	(45, 0.0016993468107994066)	(50, 0.000786291403849282)	(55, 0.0005566978597715323)	(60, 0.002218813285044817)	(65, 0.008490528823076013)	(70, 0.0006107720149404231)	(75, 0.017629947508178714)	(80, 0.008495847592436887)	(85, 0.0014272031118346608)	(90, 0.014849117594001492)	(95, 0.013571726485831463)	(100, 0.001401495726590434)	(105, 0.0010486840256524247)	(110, 0.0035272305478199475)	(115, 0.001029181871329218)	(120, 0.0006737107857107715)	(125, 0.00018792985075089943)	(130, 0.0006533221698274192)	(135, 0.0017569668122088807)	(140, 0.00045652770347506225)	(145, 0.007745014650993435)	(150, 0.0007800861729282618)
NG-13640_SKNO_1_lib259805_5981_3_2	(1, 0.4668283868039559)	(2, 0.0400237394405807)	(3, 0.0019502154323206545)	(4, 5.3187693608745123e-05)	(5, 0.0026327908336328835)	(6, 0.016705368100946697)	(7, 0.0)	(8, 0.019072220466535856)	(9, 0.005784161679951032)	(10, 0.008407201436422313)	(15, 0.005084743508996033)	(20, 0.00840542851330202)	(25, 0.005230123204859937)	(30, 0.010005491629365103)	(35, 0.012174663067041758)	(40, 0.007279622331916916)	(45, 0.007472870952028689)	(50, 0.008390358666779542)	(55, 0.003848129632592709)	(60, 0.006723810933705529)	(65, 0.005608642291042173)	(70, 0.0043019979513873345)	(75, 0.00480994042535085)	(80, 0.008852205139615479)	(85, 0.0057584542947068055)	(90, 0.00704914232627902)	(95, 0.005005848430143062)	(100, 0.009299868227489084)	(105, 0.004646831498284033)	(110, 0.004926066889729944)	(115, 0.01228281137737954)	(120, 0.006570453083800314)	(125, 0.008510917438959365)	(130, 0.006324903231639941)	(135, 0.003214309617088497)	(140, 0.005967659222901202)	(145, 0.1936430955060388)	(150, 0.0004188530871688678)
NG-13640_SKNO_1_lib259805_5991_5_1	(1, 0.28411732093074177)	(2, 0.026074635326237727)	(3, 0.0)	(4, 0.006659647635804356)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0006784049521902818)	(15, 0.004108579624878553)	(20, 0.0003781817337393258)	(25, 0.0028662194557085743)	(30, 0.0004179903372908338)	(35, 0.001930717272248137)	(40, 0.0039310996007114124)	(45, 0.0010814670631493)	(50, 0.011154702453495466)	(55, 0.013302708353462249)	(60, 0.012735435752853262)	(65, 0.00587508640747672)	(70, 0.0004179903372908338)	(75, 0.008165739803503073)	(80, 0.002111514680044569)	(85, 0.004158340379317938)	(90, 0.003053651630763591)	(95, 0.0031399036051251916)	(100, 0.0049462189912748665)	(105, 0.004604528477457756)	(110, 0.004108579624878553)	(115, 0.01437919934116761)	(120, 0.0018676869832915828)	(125, 0.001270557930018963)	(130, 0.00890717504464991)	(135, 0.00994551612061841)	(140, 0.0038896323053452587)	(145, 0.0038796801544573817)	(150, 0.07710843573336364)
NG-13640_SKNO_1_lib259805_5991_5_2	(1, 0.5306984460960408)	(2, 0.0272771868918562)	(3, 0.00019074955868430906)	(4, 0.0)	(5, 0.0)	(6, 0.013733968225270251)	(7, 0.0057722475149686574)	(8, 0.0002653906903433865)	(9, 0.0)	(10, 0.01693192604390806)	(15, 0.011660603456962546)	(20, 0.013299390969832958)	(25, 0.02117485970577295)	(30, 0.010567525551110723)	(35, 0.0030569690143928832)	(40, 0.015004526155289216)	(45, 0.001471259639591149)	(50, 0.0020700473846784148)	(55, 0.004636043621936033)	(60, 0.0025593614699990336)	(65, 0.0040123754996290745)	(70, 0.0018046566943350285)	(75, 0.004042231952292706)	(80, 0.011474829973722175)	(85, 0.0016105897520214268)	(90, 0.0025046246401157104)	(95, 0.008278530846899014)	(100, 0.013208162920027418)	(105, 0.004533204729427971)	(110, 0.016518911782061167)	(115, 0.002809823934010605)	(120, 0.003008866951768145)	(125, 0.005763954055895426)	(130, 0.0011362038930326235)	(135, 0.005097159946407668)	(140, 0.005855182105700966)	(145, 0.006425772089939246)	(150, 0.05026665544285206)
NG-13640_SR_786_lib248387_5885_5_1	(1, 0.23708563996107623)	(2, 0.0)	(3, 0.00025433734185939923)	(4, 0.013665545378105522)	(5, 0.0036293938683336275)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00014446361017613878)	(15, 9.308746712054014e-05)	(20, 2.848578228825272e-05)	(25, 0.0007569079293735722)	(30, 0.0005997274521044634)	(35, 0.0007655553989967917)	(40, 0.00019685710259917502)	(45, 0.0005463166103139896)	(50, 0.0005157961292908618)	(55, 0.000133781441818044)	(60, 0.00010733035826466649)	(65, 0.0003581069773380342)	(70, 0.00042372601153775917)	(75, 0.0007340175686062262)	(80, 0.00029096191908715275)	(85, 0.00107533828138154)	(90, 0.0020662365652657595)	(95, 0.0010794076788512904)	(100, 0.0014878734498774855)	(105, 0.0008744117813126147)	(110, 0.0016547187461372515)	(115, 0.001189281410534551)	(120, 0.002191879212144303)	(125, 0.0019416112677546537)	(130, 0.00208709222729823)	(135, 0.0012905076725945918)	(140, 0.002805340880709174)	(145, 0.0007523298572201031)	(150, 0.0049506763592932065)
NG-13640_SR_786_lib248387_5885_5_2	(1, 0.21777126222027343)	(2, 0.013568897188198951)	(3, 0.0)	(4, 0.0)	(5, 0.0006867108230203781)	(6, 0.0)	(7, 0.0012513397219482444)	(8, 0.00015768915195282755)	(9, 0.0)	(10, 0.002513361612254584)	(15, 0.0010595693661862573)	(20, 0.002290053426102031)	(25, 0.002514378961622021)	(30, 0.0029080931668203714)	(35, 0.00021669541526420818)	(40, 0.0032163500251539633)	(45, 0.0007370696167085391)	(50, 0.0005519120318348965)	(55, 0.001241674902957587)	(60, 0.004691506607938479)	(65, 0.003413207127753138)	(70, 0.006695176187106825)	(75, 0.004300844450842442)	(80, 0.0018887091006478988)	(85, 0.0007706421458339798)	(90, 0.00015463710385051475)	(95, 0.00037489324190075453)	(100, 0.0007874284103967001)	(105, 0.001540266942300522)	(110, 0.0007121445572063179)	(115, 2.0346987348751943e-05)	(120, 0.0003550549292357214)	(125, 6.561903419972501e-05)	(130, 0.0005005358887792977)	(135, 0.0007462257610154775)	(140, 0.0003825233621565365)	(145, 0.0005091833584025173)	(150, 0.003368698092927743)
NG-13640_SUDHL4_lib236389_5774_5_1	(1, 0.28352543906730243)	(2, 0.0072827111978810526)	(3, 0.005592516434169334)	(4, 0.004094327795615267)	(5, 0.0)	(6, 1.6225869731632496e-05)	(7, 0.0)	(8, 0.0)	(9, 0.0001135810881214275)	(10, 4.056467432908124e-05)	(15, 1.9471043677959e-05)	(20, 7.5720725414285e-06)	(25, 0.0004164639897785675)	(30, 0.00018172974099428397)	(35, 0.0005619559550388721)	(40, 6.490347892652999e-06)	(45, 0.00031370014814489493)	(50, 0.0005208504183854031)	(55, 7.68024500630605e-05)	(60, 0.0006993349854333607)	(65, 0.005610905753198518)	(70, 0.0008880959366446854)	(75, 0.00015955438569438622)	(80, 0.0011066043156973363)	(85, 0.0006138787381800961)	(90, 0.0009757156331955009)	(95, 0.0003618368950154047)	(100, 0.0004764997077856077)	(105, 0.00013359299412377424)	(110, 0.0011017365547778466)	(115, 0.0010952462068851935)	(120, 0.004537834901613222)	(125, 0.0014787175948761083)	(130, 8.167021098255025e-05)	(135, 0.0014695229353615166)	(140, 0.0008464495376668287)	(145, 0.0014819627688224348)	(150, 2.5690960408418124e-05)
NG-13640_SUDHL4_lib236389_5774_5_2	(1, 0.5578805574246105)	(2, 0.030845378359833378)	(3, 0.0005516795708755049)	(4, 0.0004164639897785675)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.00018930181353571247)	(10, 0.00012277574763601925)	(15, 0.0010422416990951942)	(20, 0.006332956956256164)	(25, 0.0014397755075201903)	(30, 0.001034128764229378)	(35, 0.0007582889787916254)	(40, 3.2451739463264994e-06)	(45, 0.0005722323392022394)	(50, 0.00031370014814489493)	(55, 0.0007458491453307071)	(60, 0.000893504559888563)	(65, 0.0005830495856899944)	(70, 0.00033533464112040493)	(75, 0.0015587652188854952)	(80, 0.0007701879499281559)	(85, 0.0012153176428992742)	(90, 0.000742063109059993)	(95, 0.0008972905961592771)	(100, 0.0016772140679264123)	(105, 0.00019633302375275324)	(110, 0.0010151985828758066)	(115, 6.81486528728565e-05)	(120, 0.0005322085271975459)	(125, 0.0011060634533729486)	(130, 0.0004829900556782607)	(135, 1.352155810969375e-05)	(140, 2.109363065112225e-05)	(145, 0.000209854581862447)	(150, 3.650820689617312e-05)
NG-13640_SUDHL6_lib236390_5774_5_1	(1, 0.2842223720022829)	(2, 0.007653014217023003)	(3, 0.005216637075444251)	(4, 0.0043569300947273815)	(5, 0.0)	(6, 9.732531857172111e-06)	(7, 0.0)	(8, 0.0)	(9, 8.110443214310093e-05)	(10, 4.7364988371570937e-05)	(15, 1.9465063714344223e-05)	(20, 2.595341828579229e-06)	(25, 0.00041006400891551825)	(30, 0.00020827618174348316)	(35, 0.0005326939103158869)	(40, 9.732531857172111e-06)	(45, 0.00033998977954387906)	(50, 0.00048208474465859187)	(55, 6.488354571448073e-05)	(60, 0.000713719002859288)	(65, 0.005770742555845917)	(70, 0.0009116138172884544)	(75, 0.00016091119337191222)	(80, 0.0010764180234032353)	(85, 0.0006144471779161325)	(90, 0.0009304300455456537)	(95, 0.0003386921086295894)	(100, 0.0004463987945156275)	(105, 0.0001407972942004232)	(110, 0.001148438759146309)	(115, 0.001084204048888973)	(120, 0.004756612736328583)	(125, 0.0015312516788617452)	(130, 9.083696400027304e-05)	(135, 0.0015649911226332754)	(140, 0.0009193998427741919)	(145, 0.001603272414604819)	(150, 2.5953418285792295e-05)
NG-13640_SUDHL6_lib236390_5774_5_2	(1, 0.5587608748066795)	(2, 0.03136470599837999)	(3, 0.0004639173518585373)	(4, 0.0003763245651439883)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.00023682494185785468)	(10, 0.00011808805320035494)	(15, 0.0011471410882320195)	(20, 0.006593465915505532)	(25, 0.0015630446162618408)	(30, 0.0011581712910034812)	(35, 0.0008629511580025937)	(40, 6.488354571448074e-06)	(45, 0.0006780330527163237)	(50, 0.0003711338814868298)	(55, 0.0008402419170025255)	(60, 0.0010251600222887956)	(65, 0.0006559726471734003)	(70, 0.0004022779834297806)	(75, 0.0017460162151766764)	(80, 0.0008674930062026074)	(85, 0.001367745143661254)	(90, 0.0008376465751739463)	(95, 0.0010284041995745196)	(100, 0.0018576159138055835)	(105, 0.00022774124545782738)	(110, 0.00112832485997482)	(115, 6.747888754305997e-05)	(120, 0.0005891425950874851)	(125, 0.001208780456660776)	(130, 0.0005787612277731682)	(135, 1.5572050971475375e-05)	(140, 2.8548760114371526e-05)	(145, 0.0002283900809149722)	(150, 3.56859501429644e-05)
NG-13640_SUP_HD_1_lib241216_5808_7_1	(1, 0.24432605114323003)	(2, 0.0049022971878314)	(3, 0.00010809594514288545)	(4, 0.03069340539651769)	(5, 0.0)	(6, 0.0)	(7, 0.00016068316169888378)	(8, 0.0)	(9, 0.0)	(10, 4.849709971275401e-05)	(15, 5.2002914149820574e-05)	(20, 0.001360840303988001)	(25, 0.0024505642915095224)	(30, 0.00042245063966651994)	(35, 0.0035735935161831755)	(40, 0.0056449455460833315)	(45, 0.00028981399346416855)	(50, 0.002103488662239933)	(55, 0.0019690991088190486)	(60, 0.0002857238766209243)	(65, 0.002227360772349618)	(70, 0.00015834595207417276)	(75, 0.002065509005838379)	(80, 0.0016027415001455933)	(85, 0.00101434897712459)	(90, 0.019127139266228946)	(95, 0.0015092531151571522)	(100, 0.0)	(105, 0.002218011933850774)	(110, 0.0011271193415168974)	(115, 0.001523860675311596)	(120, 0.00019165118922630505)	(125, 0.000143154089513551)	(130, 0.0023623346281766806)	(135, 0.0007689419665299312)	(140, 0.005103297215556549)	(145, 0.0009226134993546819)	(150, 0.0037833580800009908)
NG-13640_SUP_HD_1_lib241216_5808_7_2	(1, 0.2868954029453107)	(2, 0.03122804209817034)	(3, 0.01038597526980967)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.003903140073267432)	(9, 0.0)	(10, 0.006774986399631118)	(15, 1.5776164966799497e-05)	(20, 0.0024020671917967685)	(25, 0.0005539186810565158)	(30, 0.00027403782849736905)	(35, 2.3372096247110367e-06)	(40, 0.006695521272390943)	(45, 0.012272687739357656)	(50, 0.008723050621827768)	(55, 0.003771672031877436)	(60, 0.00265448583126556)	(65, 0.0022700148480005945)	(70, 0.0011277036439230753)	(75, 0.003067003330027058)	(80, 0.0027871224774679115)	(85, 0.0021286136657055767)	(90, 0.003705061557573171)	(95, 0.003594044100399397)	(100, 0.002385122422017613)	(105, 0.01172344347755056)	(110, 0.004032270905032716)	(115, 0.0066949369699847655)	(120, 0.002317343342900993)	(125, 0.004282352334876798)	(130, 0.005016236157036063)	(135, 0.003140625433205456)	(140, 0.0062228206257931365)	(145, 0.002803482944840889)	(150, 0.002671722752247804)
NG-13640_SUP_M2_lib248389_5885_6_1	(1, 0.06460484598101417)	(2, 0.008237950640415513)	(3, 0.0)	(4, 0.005292349934369621)	(5, 0.0029680576364604734)	(6, 0.0)	(7, 0.002077266063348755)	(8, 0.00027696880844650066)	(9, 4.491386082916227e-05)	(10, 8.23420781867975e-06)	(15, 5.988514777221636e-06)	(20, 0.00041395608397544557)	(25, 0.0006302911803025772)	(30, 7.485643471527045e-06)	(35, 0.0)	(40, 0.0018384740366070421)	(45, 0.0005224979143125878)	(50, 9.731336512985159e-05)	(55, 0.00023729489804740733)	(60, 0.0011542862233094703)	(65, 0.00012426168162734896)	(70, 0.0015300655255801282)	(75, 0.00013848440422325033)	(80, 0.00023954059108886544)	(85, 0.000131747325098876)	(90, 8.23420781867975e-06)	(95, 6.73707912437434e-05)	(100, 0.0)	(105, 0.0015188370603728375)	(110, 5.7639454730758244e-05)	(115, 5.1650939953536604e-05)	(120, 0.00010929039468429487)	(125, 5.239950430068932e-06)	(130, 0.0004371615787371795)	(135, 0.0013436730031391045)	(140, 0.009130239342221536)	(145, 0.005302081270882606)	(150, 7.111361297950694e-05)
NG-13640_SUP_M2_lib248389_5885_6_2	(1, 0.05380306245160064)	(2, 3.7428217357635224e-06)	(3, 0.0)	(4, 5.988514777221636e-05)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0007538042975827735)	(15, 0.00017291836419227474)	(20, 0.004022784801598634)	(25, 0.0006946677141577098)	(30, 0.006245272348295013)	(35, 0.0008571061774898467)	(40, 0.0002612489571562939)	(45, 0.001441734932616109)	(50, 0.0004663555882761349)	(55, 0.008746974396479352)	(60, 0.005824579185195194)	(65, 0.0034164476804049437)	(70, 0.009974619925809787)	(75, 0.0038828032686810785)	(80, 0.0034194419377935542)	(85, 0.003414950551710638)	(90, 0.0012575881032165436)	(95, 0.0026319522445889094)	(100, 0.00292838372606138)	(105, 0.0015712365646735268)	(110, 0.003097559268517891)	(115, 0.0003323625701358008)	(120, 0.002634197937630367)	(125, 0.0036634739149653357)	(130, 0.0016737898802334473)	(135, 0.0018586852739801655)	(140, 0.002531644622070447)	(145, 0.001228394093677588)	(150, 0.0029811575125356458)
NG-13640_SUP_M2_lib248389_5904_3_1	(1, 0.22125068122118052)	(2, 0.011489515652562683)	(3, 0.009187854708263535)	(4, 0.004002071682740559)	(5, 3.757813786610853e-05)	(6, 0.0)	(7, 0.0)	(8, 0.0015125200491108684)	(9, 0.0)	(10, 0.0006839221091631752)	(15, 1.8789068933054268e-06)	(20, 0.0005298517439121303)	(25, 0.0012588676185146359)	(30, 0.0021738952755543787)	(35, 0.0014411215871652622)	(40, 0.001691016203974884)	(45, 0.00015407036525104498)	(50, 0.002681200136746844)	(55, 0.0007816252676150575)	(60, 0.0021175280687552155)	(65, 0.0015388247456171445)	(70, 0.00013716020321129615)	(75, 0.0019653366103974763)	(80, 0.00016722271350418295)	(85, 0.0005054259542991598)	(90, 0.0003325665201150605)	(95, 0.0016722271350418298)	(100, 0.00041148060963388844)	(105, 0.0006425861575104559)	(110, 0.0007252580608158946)	(115, 0.0016553169730020808)	(120, 0.0011198285084100344)	(125, 0.002660532160920484)	(130, 0.0006407072506171504)	(135, 0.001087887091223842)	(140, 0.0007215002470292838)	(145, 0.002264082806433039)	(150, 0.0004603321888598295)
NG-13640_SUP_M2_lib248389_5904_3_2	(1, 0.4071403347103529)	(2, 0.04006768949973823)	(3, 0.001061582394717566)	(4, 0.006012502058577365)	(5, 0.00010333987913179845)	(6, 0.002273477340899566)	(7, 0.0016722271350418298)	(8, 0.0006106447403242636)	(9, 0.005054259542991598)	(10, 0.0028916377087970513)	(15, 0.0009150276570397427)	(20, 0.0011085550670502018)	(25, 0.0034571886836819847)	(30, 0.0014730630043514545)	(35, 0.006985775829309576)	(40, 0.000920664377719659)	(45, 0.001555734907656893)	(50, 0.0004960314198326326)	(55, 0.003669505162625498)	(60, 0.004994134522405824)	(65, 0.0006294338092573179)	(70, 0.20883486447021826)	(75, 0.001334023894246853)	(80, 0.00032317198564853336)	(85, 0.0023091765718723694)	(90, 0.002356149244205005)	(95, 0.0044323413613075015)	(100, 0.009375745397594079)	(105, 0.0014542739354184001)	(110, 0.0035079191698012316)	(115, 0.004253845206443486)	(120, 0.004740482091809591)	(125, 0.0010521878602510388)	(130, 0.0014467583078451784)	(135, 0.0005580353473117116)	(140, 0.0027150204608263413)	(145, 0.0012438363633681924)	(150, 0.014091801699790699)
NG-13640_SU_DHL_1_lib248388_5885_6_1	(1, 0.060751284091838095)	(2, 0.007777846060200726)	(3, 0.0)	(4, 0.004053151198601223)	(5, 0.0027885943011446016)	(6, 0.0)	(7, 0.0019444615150501815)	(8, 0.0002824724498214791)	(9, 3.613019707018918e-05)	(10, 8.539864762044717e-06)	(15, 2.6276506960137585e-06)	(20, 0.000348163717221823)	(25, 0.000593192144625106)	(30, 1.0510602784055034e-05)	(35, 0.0)	(40, 0.0015713351162162277)	(45, 0.0004618096098244181)	(50, 7.226039414037836e-05)	(55, 0.00019904454022304224)	(60, 0.001007047129247273)	(65, 9.393851238249187e-05)	(70, 0.0012422218665405042)	(75, 0.00011167515458058473)	(80, 0.00019970145289704565)	(85, 0.00013269636014869482)	(90, 7.882952088041276e-06)	(95, 7.160348146637492e-05)	(100, 0.0)	(105, 0.001241564953866501)	(110, 6.240670403032677e-05)	(115, 4.861153787625453e-05)	(120, 0.00010247837714453659)	(125, 9.196777436048155e-06)	(130, 0.00037049874813794)	(135, 0.0011233206725458818)	(140, 0.008122068301378528)	(145, 0.004872321303083512)	(150, 6.076442234531817e-05)
NG-13640_SU_DHL_1_lib248388_5885_6_2	(1, 0.04739624942934817)	(2, 0.0)	(3, 0.0)	(4, 4.5983887180240774e-05)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0007298299808178215)	(15, 0.00013992239956273265)	(20, 0.003775277137497768)	(25, 0.0005465513447708619)	(30, 0.005795940522732348)	(35, 0.0006989550851396599)	(40, 0.0002056136669630766)	(45, 0.001160764694964078)	(50, 0.0004164826353181808)	(55, 0.007618873193091893)	(60, 0.005226397234371366)	(65, 0.0031827419055466648)	(70, 0.009027293966155267)	(75, 0.0036695141969832136)	(80, 0.0031833988182206688)	(85, 0.00307106675096608)	(90, 0.0011036132923257786)	(95, 0.0023760531418704415)	(100, 0.002378680792566455)	(105, 0.0014143329871294057)	(110, 0.002526486144217229)	(115, 0.00032385794828369575)	(120, 0.0023077342237740836)	(125, 0.0029876388413676435)	(130, 0.0014787104291817427)	(135, 0.0016816964454488053)	(140, 0.0022394153056777256)	(145, 0.0011180653711538543)	(150, 0.002828009061584808)
