Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
NG-13640_SUP_HD_1_lib241216_5808_7_2	(1, 30.96356979671915)	(2, 30.924061020920625)	(3, 34.124483670223114)	(4, 35.0889885845131)	(5, 35.42793428853338)	(6, 38.503931055120724)	(7, 38.53869292895634)	(8, 38.6191978223283)	(9, 38.683401058364474)	(10, 38.662523652926595)	(15, 38.58341732242195)	(20, 38.43840466628576)	(25, 38.281639935854116)	(30, 38.24379330173835)	(35, 38.07274091087662)	(40, 37.80332376333637)	(45, 37.628447417063455)	(50, 37.450567551916954)	(55, 37.258236988439954)	(60, 37.03801091073726)	(65, 36.85989381297082)	(70, 36.6065258807548)	(75, 35.62231692206086)	(80, 36.3458567978224)	(85, 36.064326973756735)	(90, 35.54400455919482)	(95, 34.854006808466934)	(100, 34.356725149786655)	(105, 33.644950243874675)	(110, 32.955603873469194)	(115, 32.201721845702615)	(120, 31.69701071765453)	(125, 31.104113497704027)	(130, 30.52717697710624)	(135, 30.02670818252123)	(140, 29.327446843015558)	(145, 28.628447738429788)	(150, 25.67472703071453)
NG-13640_SUP_M2_lib248389_5885_6_1	(1, 31.414486254674316)	(2, 31.325382581880774)	(3, 34.92339379612326)	(4, 35.613050994823304)	(5, 35.8794910211578)	(6, 39.063694105168054)	(7, 39.175769870359886)	(8, 39.29758195001761)	(9, 39.37618027076321)	(10, 39.48533417971009)	(15, 39.41842386033885)	(20, 39.285008269764624)	(25, 39.169846607936805)	(30, 39.100504045803156)	(35, 39.095922674800065)	(40, 39.08725615609963)	(45, 39.06671500396178)	(50, 38.99611187443881)	(55, 38.954506009287435)	(60, 38.88708174809238)	(65, 38.83189310800548)	(70, 38.77881102530485)	(75, 38.316635629941224)	(80, 38.648785997055896)	(85, 38.62887002340386)	(90, 38.60551452383261)	(95, 38.533430674145826)	(100, 38.49027299018894)	(105, 38.36347196121239)	(110, 38.28917050461845)	(115, 38.2566530864618)	(120, 38.0767972150412)	(125, 37.947626193913344)	(130, 37.87118805021819)	(135, 37.61281161891637)	(140, 37.525387964058424)	(145, 37.331057957220295)	(150, 36.042146306153086)
NG-13640_SUP_M2_lib248389_5885_6_2	(1, 30.82362098540262)	(2, 30.8390964678617)	(3, 33.712166902901096)	(4, 34.79925656331863)	(5, 35.242072647421324)	(6, 38.24042408415959)	(7, 38.31466291586025)	(8, 38.335692109495504)	(9, 38.42844245093441)	(10, 38.4465248686176)	(15, 38.4060204185897)	(20, 38.33448099975259)	(25, 38.266529053092306)	(30, 38.2336972304242)	(35, 38.09773369898207)	(40, 37.943382552686764)	(45, 37.84954299772325)	(50, 37.75104027613041)	(55, 37.670193844480515)	(60, 37.56008273133165)	(65, 37.42359548930096)	(70, 37.2872844443463)	(75, 36.66479019051337)	(80, 37.319433711071376)	(85, 37.28089437719633)	(90, 37.1466165976927)	(95, 36.95844400420543)	(100, 36.73186098710936)	(105, 36.519649320060296)	(110, 36.21026625310982)	(115, 35.857003856229234)	(120, 35.416130109466316)	(125, 34.99106692502117)	(130, 34.59233549456336)	(135, 34.04786092123569)	(140, 33.3873843178015)	(145, 32.99974441767495)	(150, 30.495412385970255)
NG-13640_SUP_M2_lib248389_5904_3_1	(1, 31.40641573426695)	(2, 31.474810293816883)	(3, 35.173352553298244)	(4, 35.81343318846648)	(5, 36.0143690344119)	(6, 39.182532704488246)	(7, 39.48695498430314)	(8, 39.611049175033045)	(9, 39.72146163549262)	(10, 39.73132879019909)	(15, 39.693946378064055)	(20, 39.54763097554631)	(25, 39.492586256153075)	(30, 39.42325962726057)	(35, 39.33399490271349)	(40, 39.3953949870952)	(45, 39.329551250332685)	(50, 39.23224440971181)	(55, 39.13013359873519)	(60, 39.19082490306955)	(65, 39.139829772914375)	(70, 39.110060935768914)	(75, 38.54465533191031)	(80, 38.9870115863733)	(85, 38.94113138566471)	(90, 38.93168322719545)	(95, 38.90687068338756)	(100, 38.810518383835685)	(105, 38.64920676778505)	(110, 38.477530518849804)	(115, 38.3773234727047)	(120, 38.16330333251382)	(125, 37.92839485829613)	(130, 37.750590516950226)	(135, 37.56938385100193)	(140, 37.245753863009085)	(145, 36.94543359393459)	(150, 35.23205082593459)
NG-13640_SUP_M2_lib248389_5904_3_2	(1, 30.713930506937533)	(2, 30.99185653568838)	(3, 34.14599726600258)	(4, 35.14683882840009)	(5, 35.35555992505792)	(6, 38.60024019945724)	(7, 38.560380786786624)	(8, 38.73656015550585)	(9, 38.67143047851907)	(10, 38.70251158181696)	(15, 38.67809432244128)	(20, 38.590242517088896)	(25, 38.498063288536116)	(30, 38.52992923003241)	(35, 38.26109237579979)	(40, 38.09972211906502)	(45, 37.95396698779378)	(50, 38.06367188949547)	(55, 37.91605338989093)	(60, 37.71496811448029)	(65, 37.67923466861296)	(70, 37.333253016326665)	(75, 37.005625466027624)	(80, 37.74771748041968)	(85, 37.707172567358114)	(90, 37.486088845803465)	(95, 37.267198240741905)	(100, 37.044918557371524)	(105, 36.69850719907873)	(110, 35.9987553369176)	(115, 35.701154071586544)	(120, 35.17201170897198)	(125, 34.992554173817865)	(130, 34.105571268958286)	(135, 33.73651814314771)	(140, 33.45670710105616)	(145, 32.88184997548497)	(150, 30.351252014305622)
NG-13640_SU_DHL_1_lib248388_5885_6_1	(1, 31.27540068634893)	(2, 31.278904822780234)	(3, 34.538538028362666)	(4, 35.42983944364489)	(5, 35.79200039335931)	(6, 38.89698108226166)	(7, 39.045978204885614)	(8, 39.24431728658804)	(9, 39.29203486485188)	(10, 39.37438087212187)	(15, 39.250559632118396)	(20, 39.01897455471749)	(25, 38.81125493739671)	(30, 38.86419270507015)	(35, 38.5319206448176)	(40, 38.42077712309496)	(45, 38.58667811972017)	(50, 38.6661334813051)	(55, 38.692446643992454)	(60, 38.66350771594846)	(65, 38.62877847712336)	(70, 38.58651216387133)	(75, 38.092528429620366)	(80, 38.48394526774398)	(85, 38.47772108584906)	(90, 38.44907259860563)	(95, 38.38028103840945)	(100, 38.32727262634705)	(105, 38.196852442337274)	(110, 38.10582373778253)	(115, 38.065995858099896)	(120, 37.87958944403083)	(125, 37.73485592114972)	(130, 37.65129180727746)	(135, 37.36763026668651)	(140, 37.2649084179976)	(145, 37.05083596900384)	(150, 35.718961853310944)
NG-13640_SU_DHL_1_lib248388_5885_6_2	(1, 30.841352633121137)	(2, 30.840135603855643)	(3, 34.07554055619548)	(4, 34.816151623590876)	(5, 35.253138868350334)	(6, 38.16073309746446)	(7, 38.26738152341793)	(8, 38.38740498702482)	(9, 38.44163884340407)	(10, 38.397075510173984)	(15, 38.34551288407755)	(20, 38.27446491424481)	(25, 38.12436480896471)	(30, 38.09232279624602)	(35, 38.02888120512732)	(40, 37.91172667624161)	(45, 37.8164322304087)	(50, 37.7067918037137)	(55, 37.60872993587513)	(60, 37.48593878749752)	(65, 37.335550698270254)	(70, 37.17673309247192)	(75, 36.66084832980117)	(80, 37.26983620900689)	(85, 37.20479104806706)	(90, 37.05405176018602)	(95, 36.845399044395705)	(100, 36.59340047134141)	(105, 36.35272242841434)	(110, 36.02000374637298)	(115, 35.63863283071521)	(120, 35.16228233403832)	(125, 34.69799586782221)	(130, 34.26426303414103)	(135, 33.67861047991839)	(140, 32.977958096657275)	(145, 32.56204434771478)	(150, 30.117987543424803)
NG-13640_TF_1_lib259824_5972_8_1	(1, 27.34463763431643)	(2, 31.528176080987603)	(3, 34.83906655746626)	(4, 35.960018196893934)	(5, 36.22433719489555)	(6, 39.62072705511654)	(7, 39.768746658271546)	(8, 39.896427280440015)	(9, 39.931309098274774)	(10, 39.9535661027749)	(15, 39.91196560010922)	(20, 39.87756798142949)	(25, 39.77554010794411)	(30, 39.716431037581195)	(35, 39.69845459535198)	(40, 39.6630409820275)	(45, 39.65423839417787)	(50, 39.590286559501486)	(55, 39.56477501649787)	(60, 39.50918891486278)	(65, 39.41984384135221)	(70, 39.41175272484082)	(75, 39.07312862471624)	(80, 39.38891677369507)	(85, 39.381183005576034)	(90, 39.33331481361476)	(95, 39.26526094597054)	(100, 39.20360484803086)	(105, 39.15058865868338)	(110, 39.09612539040817)	(115, 39.0123670380032)	(120, 38.9604561940479)	(125, 38.82785741275429)	(130, 38.699832973949434)	(135, 38.565054723185504)	(140, 38.40406491093463)	(145, 38.2336822373276)	(150, 37.066385221961745)
NG-13640_TF_1_lib259824_5972_8_2	(1, 27.932940111648325)	(2, 30.733824312365677)	(3, 33.52796067323972)	(4, 34.818955814616956)	(5, 35.24783001577823)	(6, 38.234144190141414)	(7, 38.24251264885299)	(8, 38.296474074612895)	(9, 38.47029330186059)	(10, 38.52510590950934)	(15, 38.438257348379764)	(20, 38.38048544397578)	(25, 38.29831823624186)	(30, 38.32814743835082)	(35, 38.09171211445362)	(40, 37.91557869234772)	(45, 37.823532320002755)	(50, 35.86222674998006)	(55, 37.736464890490005)	(60, 37.62423916736107)	(65, 37.53602345369975)	(70, 37.403497576736335)	(75, 36.78579845150849)	(80, 37.523799250898456)	(85, 37.49870341670958)	(90, 37.34917880258406)	(95, 37.13887437041321)	(100, 36.92756290177125)	(105, 36.73638163365253)	(110, 36.42339365940218)	(115, 36.038627212176465)	(120, 35.63361509092336)	(125, 35.14373442950357)	(130, 34.76866664367976)	(135, 34.22504510060348)	(140, 33.49610845681411)	(145, 33.06022581821241)	(150, 30.504917881938326)
NG-13640_THP_1_lib248383_5885_5_1	(1, 31.287824711403957)	(2, 31.38810801456616)	(3, 34.817618601599875)	(4, 35.57948331560365)	(5, 35.89536153960683)	(6, 39.06185332586599)	(7, 39.251655508708055)	(8, 39.318513047503465)	(9, 39.40812852188849)	(10, 39.377688419930585)	(15, 39.38144292414663)	(20, 39.31418587113771)	(25, 39.170157930174355)	(30, 39.05554738930659)	(35, 39.021225270686685)	(40, 38.95755286639366)	(45, 38.87949568269996)	(50, 38.79822219272954)	(55, 38.72376151058505)	(60, 38.64225729619958)	(65, 38.50006521846482)	(70, 38.35660216755049)	(75, 37.63429475734871)	(80, 38.13904895790175)	(85, 38.08042079231079)	(90, 37.94279904441255)	(95, 37.81402951659089)	(100, 37.70084778427918)	(105, 37.61624012266474)	(110, 37.54580956493287)	(115, 37.46206749472926)	(120, 37.3231838630955)	(125, 37.1549597849414)	(130, 37.03266950031789)	(135, 36.872723681335124)	(140, 36.738755951897446)	(145, 36.50029475325939)	(150, 35.1835672393636)
NG-13640_THP_1_lib248383_5885_5_2	(1, 30.731699439162096)	(2, 30.577528961217816)	(3, 33.62314018791419)	(4, 34.51702582362476)	(5, 35.0195327629227)	(6, 37.85294757286751)	(7, 37.81950501750322)	(8, 38.0275314117121)	(9, 38.0721991826192)	(10, 38.09905197780292)	(15, 38.0297457725256)	(20, 37.85726431527026)	(25, 37.698633200411834)	(30, 37.731303518593805)	(35, 37.68015954669511)	(40, 37.58506866433687)	(45, 37.493681256432545)	(50, 37.39834430851171)	(55, 37.28650043455226)	(60, 37.14555524637815)	(65, 36.99828791926145)	(70, 36.8547086263161)	(75, 36.25584146101257)	(80, 36.879216227216524)	(85, 36.85424710313471)	(90, 36.63110643813314)	(95, 36.40957668656121)	(100, 36.19243229123198)	(105, 35.92987187849316)	(110, 35.52853501149129)	(115, 35.16330481156257)	(120, 34.71439137807682)	(125, 34.1517392406417)	(130, 33.71042754402664)	(135, 33.08983365202151)	(140, 32.37879663815728)	(145, 31.96093868739382)	(150, 29.61346477834241)
NG-13640_TK_6_lib259820_5981_7_1	(1, 31.423322752094595)	(2, 31.595170971458277)	(3, 35.62579164360702)	(4, 36.20102601583717)	(5, 36.37829945676695)	(6, 39.896953355655796)	(7, 39.96314491335152)	(8, 40.05768049819528)	(9, 40.089787060346914)	(10, 40.133483826308144)	(15, 40.06728774601471)	(20, 40.043305764369)	(25, 39.94418881060126)	(30, 39.88667957984164)	(35, 39.85245289880346)	(40, 39.81399057029348)	(45, 39.75795683929728)	(50, 39.72047830668525)	(55, 39.65173079972775)	(60, 39.592146572246676)	(65, 39.52998880160571)	(70, 39.44222546833203)	(75, 39.09639090157151)	(80, 39.428598750503745)	(85, 39.39072359239054)	(90, 39.32308354865133)	(95, 39.23584220078813)	(100, 39.15611535214979)	(105, 39.08712857178869)	(110, 38.964152410008595)	(115, 38.89042801896431)	(120, 38.757417481153645)	(125, 38.57381029106279)	(130, 38.44243905951903)	(135, 38.26653015221994)	(140, 38.07568732032181)	(145, 37.85031760529263)	(150, 36.4448223669629)
NG-13640_TK_6_lib259820_5981_7_2	(1, 30.810750747385228)	(2, 31.030964944744756)	(3, 34.412186171155454)	(4, 35.289570693314005)	(5, 35.47772463775606)	(6, 38.63667749570043)	(7, 38.78150741386691)	(8, 38.809949024410905)	(9, 38.87304862828415)	(10, 38.86514981657865)	(15, 38.77704504974484)	(20, 38.69921329141822)	(25, 38.57722093456322)	(30, 38.61498421480245)	(35, 38.44823833421983)	(40, 38.327100387248564)	(45, 38.24840131925349)	(50, 38.168494880155336)	(55, 38.09552532060061)	(60, 37.98754199905635)	(65, 37.855564310628715)	(70, 37.72348483667092)	(75, 37.160956219787145)	(80, 37.77515425635235)	(85, 37.71230993100398)	(90, 37.56784985029727)	(95, 37.33016381079139)	(100, 37.14478150109487)	(105, 36.87944771137936)	(110, 36.561288928615326)	(115, 36.138132609922316)	(120, 35.717267564712245)	(125, 35.292772611256524)	(130, 34.8263560340131)	(135, 34.20554871285718)	(140, 33.69412399685612)	(145, 33.27094863540882)	(150, 30.53461334283229)
NG-13640_U2946_lib236385_5767_8_1	(1, 31.23805278080211)	(2, 31.462624073311776)	(3, 35.26423858429863)	(4, 35.87987606686904)	(5, 36.08286312744868)	(6, 39.457298079164026)	(7, 39.57563986896614)	(8, 39.66024357712749)	(9, 39.72515561399597)	(10, 39.76804126072915)	(15, 39.737860343763224)	(20, 39.681978040375796)	(25, 39.561053367834205)	(30, 39.50671840556875)	(35, 39.48225960318331)	(40, 39.460586394302204)	(45, 39.44097247486512)	(50, 39.387844747152336)	(55, 39.32036111110373)	(60, 39.24457154762547)	(65, 39.200183247555074)	(70, 39.14926217055182)	(75, 38.783608187835384)	(80, 39.14970546083348)	(85, 39.08480429296117)	(90, 39.011467880521835)	(95, 38.98726860531645)	(100, 38.94233234839146)	(105, 38.81769788283116)	(110, 38.7700307122222)	(115, 38.67084303282729)	(120, 38.4818210697484)	(125, 38.33623183861162)	(130, 38.20022217397463)	(135, 38.03037824372435)	(140, 37.82470658360876)	(145, 37.566895365582276)	(150, 36.074278653424386)
NG-13640_U2946_lib236385_5767_8_2	(1, 30.765138638165272)	(2, 31.019146440988393)	(3, 34.28508061526491)	(4, 35.189189228691916)	(5, 35.45597107837184)	(6, 38.57587845539074)	(7, 38.66978427035684)	(8, 38.74960235152991)	(9, 38.78141614250556)	(10, 38.75848068972683)	(15, 38.67982202483818)	(20, 38.60615974448026)	(25, 38.55414704821715)	(30, 38.54571005504389)	(35, 38.37476913747207)	(40, 38.23322381601686)	(45, 38.17857674614144)	(50, 38.12117972456529)	(55, 38.01629089791993)	(60, 37.93301559368769)	(65, 37.827933038479706)	(70, 37.696019837379616)	(75, 37.2190746896689)	(80, 37.64614790817001)	(85, 37.56551252100387)	(90, 37.3434329764281)	(95, 37.15418615002882)	(100, 36.84892004431574)	(105, 36.45474551268576)	(110, 36.08356012508115)	(115, 35.635867315334025)	(120, 35.21760374509998)	(125, 34.660940239920464)	(130, 34.03026735870371)	(135, 33.63499463326705)	(140, 33.140347744098655)	(145, 32.76060338076273)	(150, 29.865778407476807)
NG-13640_UT_7_lib259813_5981_7_1	(1, 31.425239896545392)	(2, 31.659257687252236)	(3, 35.66512761663327)	(4, 36.228204398420495)	(5, 36.3939734214981)	(6, 39.89177901001065)	(7, 39.9010812098828)	(8, 40.011799153763796)	(9, 40.10220243699699)	(10, 40.116003908505874)	(15, 40.05873465017879)	(20, 40.04670234846817)	(25, 39.956459211382)	(30, 39.89194028138375)	(35, 39.86857968889705)	(40, 39.83804054564639)	(45, 39.78614801466544)	(50, 39.7524256564784)	(55, 39.689429234587024)	(60, 39.63116576179736)	(65, 39.56744766181882)	(70, 39.48344528229661)	(75, 39.14913678060684)	(80, 39.48478777629403)	(85, 39.45389802583497)	(90, 39.39130270291439)	(95, 39.31156715862213)	(100, 39.2373657850741)	(105, 39.17399395135824)	(110, 39.060246457606276)	(115, 38.99489602966183)	(120, 38.86745608998278)	(125, 38.69043776258722)	(130, 38.565139210874534)	(135, 38.39766648519638)	(140, 38.215677664648425)	(145, 38.001338395747524)	(150, 36.58368986176818)
NG-13640_UT_7_lib259813_5981_7_2	(1, 30.89221114646748)	(2, 31.10714717129747)	(3, 34.508170023866924)	(4, 35.354590315664524)	(5, 35.543463374166905)	(6, 38.726263990173024)	(7, 38.73680647600703)	(8, 38.84258735256918)	(9, 38.92093629289855)	(10, 38.949001736929866)	(15, 38.871381551477164)	(20, 38.761933888555184)	(25, 38.654116606516716)	(30, 38.68466892153147)	(35, 38.562638622061385)	(40, 38.44347880189899)	(45, 38.36849251145497)	(50, 38.282391750769044)	(55, 38.20721777371814)	(60, 38.091555415453875)	(65, 37.95900224438476)	(70, 37.828385664619745)	(75, 37.28775724791764)	(80, 37.90032591842442)	(85, 37.84519886440419)	(90, 37.70158916672044)	(95, 37.45642470996471)	(100, 37.26531092368374)	(105, 36.99442807350815)	(110, 36.673379627561204)	(115, 36.23922069268697)	(120, 35.80820704601127)	(125, 35.37540312603249)	(130, 34.89190875850608)	(135, 34.23069720993574)	(140, 33.68765080373685)	(145, 33.24221347965685)	(150, 30.43080005780573)
NG-13640_U_266_lib241213_5808_7_1	(1, 31.40789922784065)	(2, 31.51369477164341)	(3, 35.219482325977864)	(4, 35.90836947834)	(5, 36.16011902556802)	(6, 39.49719782031095)	(7, 39.61130053510677)	(8, 39.70644439668996)	(9, 39.78746818626988)	(10, 39.784009076676355)	(15, 39.72334346291522)	(20, 39.67541436737031)	(25, 39.561644168542365)	(30, 39.49690696264153)	(35, 39.45722564987533)	(40, 39.41352956174565)	(45, 39.373757027961815)	(50, 39.31553959340611)	(55, 39.24737720688738)	(60, 39.18656206449863)	(65, 39.11476577062636)	(70, 39.03760780310408)	(75, 38.60642585882219)	(80, 38.99804236014097)	(85, 38.97656143639735)	(90, 38.85510504887621)	(95, 38.74666996884683)	(100, 38.66010291906006)	(105, 38.52389154944631)	(110, 38.35246141285667)	(115, 38.193931906266876)	(120, 38.004931262932075)	(125, 37.74653590386763)	(130, 37.47687802095517)	(135, 37.114659301080614)	(140, 36.833692718495136)	(145, 36.46689842461643)	(150, 34.515638233573085)
NG-13640_U_266_lib241213_5808_7_2	(1, 31.060413187585485)	(2, 30.937184343773865)	(3, 34.21026301985043)	(4, 35.05754913579292)	(5, 35.353163790679034)	(6, 38.40519416496661)	(7, 38.45692599728713)	(8, 38.574618594814616)	(9, 38.62547271125059)	(10, 38.5875065127049)	(15, 38.48084614022507)	(20, 38.32718775293052)	(25, 38.15687323527867)	(30, 38.112759133364314)	(35, 37.937348585630225)	(40, 37.65843117909769)	(45, 37.476883183842645)	(50, 37.29052081102658)	(55, 37.085235269955604)	(60, 36.85275003177402)	(65, 36.66045185921356)	(70, 36.39091728526472)	(75, 35.411808214038906)	(80, 36.12105895524719)	(85, 35.81842367390022)	(90, 35.26777150791009)	(95, 34.550549893791846)	(100, 34.017832793435545)	(105, 33.28212256409704)	(110, 32.558965690536574)	(115, 31.77302378287617)	(120, 31.23574533147026)	(125, 30.610422068802528)	(130, 30.033186800547877)	(135, 29.512139246677187)	(140, 28.793739253521018)	(145, 28.08116173673031)	(150, 25.213173122398032)
NG-13640_U_2932_lib241205_5808_6_1	(1, 31.353953480232526)	(2, 31.446449548129237)	(3, 35.17779616574321)	(4, 35.871817384013355)	(5, 36.14438595643381)	(6, 39.46250524643393)	(7, 39.577549406978555)	(8, 39.67762522060581)	(9, 39.76659449041045)	(10, 39.75386528615569)	(15, 39.68077619759333)	(20, 39.64157305413276)	(25, 39.49758683990811)	(30, 39.42297997134319)	(35, 39.39127911430154)	(40, 39.342796063637756)	(45, 39.321321124111435)	(50, 39.26162619539344)	(55, 39.195790162046706)	(60, 39.10689022484612)	(65, 39.07954368171828)	(70, 38.980248032018395)	(75, 38.55598513626227)	(80, 38.96719350387092)	(85, 38.968725294359075)	(90, 38.8190995206364)	(95, 38.70097877534011)	(100, 38.63332065382649)	(105, 38.50896057401888)	(110, 38.215659680401835)	(115, 38.12109929837773)	(120, 37.937183674884125)	(125, 37.70132062388599)	(130, 37.3732723854607)	(135, 37.09589003761367)	(140, 36.77003932768342)	(145, 36.393562734778975)	(150, 34.38881858145085)
NG-13640_U_2932_lib241205_5808_6_2	(1, 30.761353024829152)	(2, 30.75068184406679)	(3, 33.506117420857386)	(4, 34.73836127549771)	(5, 34.998738639007556)	(6, 38.06744499626018)	(7, 38.01054562886803)	(8, 38.13589127800588)	(9, 38.297341051340894)	(10, 38.263543728037384)	(15, 38.10528239382969)	(20, 37.98784745815182)	(25, 37.8457828712216)	(30, 37.774472817010775)	(35, 37.5401380721358)	(40, 37.28587433997559)	(45, 37.0298621451154)	(50, 36.81427439494302)	(55, 36.64173684536807)	(60, 36.36415096470357)	(65, 36.20870435061308)	(70, 35.843320718767124)	(75, 34.89588399213608)	(80, 35.66920243067842)	(85, 35.349583314544454)	(90, 34.66918953122537)	(95, 33.99102866774339)	(100, 33.41489925947072)	(105, 32.66550924894174)	(110, 31.79710593755355)	(115, 31.00867648090924)	(120, 30.200354367222495)	(125, 29.755985553551493)	(130, 29.061160328491116)	(135, 28.371953600255335)	(140, 27.648376120300934)	(145, 27.15978777296159)	(150, 24.28322971216094)
