"sample_id","tcga_cohort","rho"
"NG-13640_ELF_153_lib259809_5981_3","STAD",0.463176516855584
"NG-13640_ELF_153_lib259809_5981_3","TGCT",0.451907357272982
"NG-13640_ELF_153_lib259809_5981_3","THCA",0.42134671809251
"NG-13640_ELF_153_lib259809_5981_3","THYM",0.42267980333044
"NG-13640_ELF_153_lib259809_5981_3","UCEC",0.455852765279433
"NG-13640_ELF_153_lib259809_5981_3","UCS",0.413083379128215
"NG-13640_ELF_153_lib259809_5981_3","UVM",0.421347919732223
"NG-13640_EM_2_lib259814_5981_7","ACC",0.401937480395787
"NG-13640_EM_2_lib259814_5981_7","BLCA",0.471585471560247
"NG-13640_EM_2_lib259814_5981_7","BRCA",0.472956817088246
"NG-13640_EM_2_lib259814_5981_7","CESC",0.471863595233709
"NG-13640_EM_2_lib259814_5981_7","CHOL",0.415719488582455
"NG-13640_EM_2_lib259814_5981_7","COAD",0.421256496942589
"NG-13640_EM_2_lib259814_5981_7","DLBC",0.384810539064645
"NG-13640_EM_2_lib259814_5981_7","ESCA",0.449934799491335
"NG-13640_EM_2_lib259814_5981_7","GBM",0.313974947097176
"NG-13640_EM_2_lib259814_5981_7","HNSC",0.427543161716126
"NG-13640_EM_2_lib259814_5981_7","KICH",0.34752651461576
"NG-13640_EM_2_lib259814_5981_7","KIRC",0.402851063539974
"NG-13640_EM_2_lib259814_5981_7","KIRP",0.406367915754256
"NG-13640_EM_2_lib259814_5981_7","LAML",0.542511729605444
"NG-13640_EM_2_lib259814_5981_7","LGG",0.241568192747983
"NG-13640_EM_2_lib259814_5981_7","LIHC",0.383257883852894
"NG-13640_EM_2_lib259814_5981_7","LUAD",0.492584170213821
"NG-13640_EM_2_lib259814_5981_7","LUSC",0.466206586610124
"NG-13640_EM_2_lib259814_5981_7","MESO",0.459540921251653
"NG-13640_EM_2_lib259814_5981_7","OV",0.447469395805471
"NG-13640_EM_2_lib259814_5981_7","PAAD",0.420640320431402
"NG-13640_EM_2_lib259814_5981_7","PCPG",0.288469757163047
"NG-13640_EM_2_lib259814_5981_7","PRAD",0.372964947958307
"NG-13640_EM_2_lib259814_5981_7","READ",0.412953989958736
"NG-13640_EM_2_lib259814_5981_7","SARC",0.394948423337088
"NG-13640_EM_2_lib259814_5981_7","SKCM",0.464106110553244
"NG-13640_EM_2_lib259814_5981_7","STAD",0.451448857690164
"NG-13640_EM_2_lib259814_5981_7","TGCT",0.436253771533083
"NG-13640_EM_2_lib259814_5981_7","THCA",0.407072675517977
"NG-13640_EM_2_lib259814_5981_7","THYM",0.408321533019279
"NG-13640_EM_2_lib259814_5981_7","UCEC",0.458047750899094
"NG-13640_EM_2_lib259814_5981_7","UCS",0.406703635048911
"NG-13640_EM_2_lib259814_5981_7","UVM",0.413988295537576
"NG-13640_EOL_1_lib248390_5885_6","ACC",0.390989146563495
"NG-13640_EOL_1_lib248390_5885_6","BLCA",0.441931000224707
"NG-13640_EOL_1_lib248390_5885_6","BRCA",0.458196591922001
"NG-13640_EOL_1_lib248390_5885_6","CESC",0.454286446314109
"NG-13640_EOL_1_lib248390_5885_6","CHOL",0.397908611557874
"NG-13640_EOL_1_lib248390_5885_6","COAD",0.417885792041218
"NG-13640_EOL_1_lib248390_5885_6","DLBC",0.419849973996224
"NG-13640_EOL_1_lib248390_5885_6","ESCA",0.446396257471227
"NG-13640_EOL_1_lib248390_5885_6","GBM",0.350959812576151
"NG-13640_EOL_1_lib248390_5885_6","HNSC",0.431052365273264
"NG-13640_EOL_1_lib248390_5885_6","KICH",0.327540361156096
"NG-13640_EOL_1_lib248390_5885_6","KIRC",0.407395164513082
"NG-13640_EOL_1_lib248390_5885_6","KIRP",0.388228179722683
"NG-13640_EOL_1_lib248390_5885_6","LAML",0.544219475891718
"NG-13640_EOL_1_lib248390_5885_6","LGG",0.273155846667504
"NG-13640_EOL_1_lib248390_5885_6","LIHC",0.391718444917222
"NG-13640_EOL_1_lib248390_5885_6","LUAD",0.489387608073601
"NG-13640_EOL_1_lib248390_5885_6","LUSC",0.459899199798754
"NG-13640_EOL_1_lib248390_5885_6","MESO",0.456380940822365
"NG-13640_EOL_1_lib248390_5885_6","OV",0.399931327034999
"NG-13640_EOL_1_lib248390_5885_6","PAAD",0.410302730195266
"NG-13640_EOL_1_lib248390_5885_6","PCPG",0.28371384484571
"NG-13640_EOL_1_lib248390_5885_6","PRAD",0.371704989529444
"NG-13640_EOL_1_lib248390_5885_6","READ",0.404765348376827
"NG-13640_EOL_1_lib248390_5885_6","SARC",0.408948360296776
"NG-13640_EOL_1_lib248390_5885_6","SKCM",0.481930241248499
"NG-13640_EOL_1_lib248390_5885_6","STAD",0.456443790819973
"NG-13640_EOL_1_lib248390_5885_6","TGCT",0.417299008824553
"NG-13640_EOL_1_lib248390_5885_6","THCA",0.374010702854958
"NG-13640_EOL_1_lib248390_5885_6","THYM",0.413411971725149
"NG-13640_EOL_1_lib248390_5885_6","UCEC",0.423991834373095
"NG-13640_EOL_1_lib248390_5885_6","UCS",0.366429817741046
"NG-13640_EOL_1_lib248390_5885_6","UVM",0.413252639565899
"NG-13640_F_36P_lib248396_5885_1","ACC",0.4312509524902
"NG-13640_F_36P_lib248396_5885_1","BLCA",0.444673397221029
"NG-13640_F_36P_lib248396_5885_1","BRCA",0.45011179057986
"NG-13640_F_36P_lib248396_5885_1","CESC",0.42750985412527
"NG-13640_F_36P_lib248396_5885_1","CHOL",0.428447950975826
"NG-13640_F_36P_lib248396_5885_1","COAD",0.409334045625157
"NG-13640_F_36P_lib248396_5885_1","DLBC",0.321511880058145
"NG-13640_F_36P_lib248396_5885_1","ESCA",0.441387297471149
"NG-13640_F_36P_lib248396_5885_1","GBM",0.350667356855426
"NG-13640_F_36P_lib248396_5885_1","HNSC",0.408929031029957
"NG-13640_F_36P_lib248396_5885_1","KICH",0.362223854371419
"NG-13640_F_36P_lib248396_5885_1","KIRC",0.426397360371034
"NG-13640_F_36P_lib248396_5885_1","KIRP",0.387412735130987
"NG-13640_F_36P_lib248396_5885_1","LAML",0.39423925350621
"NG-13640_F_36P_lib248396_5885_1","LGG",0.289335732539849
"NG-13640_F_36P_lib248396_5885_1","LIHC",0.402963240407702
"NG-13640_F_36P_lib248396_5885_1","LUAD",0.475474190691086
"NG-13640_F_36P_lib248396_5885_1","LUSC",0.442386303653119
"NG-13640_F_36P_lib248396_5885_1","MESO",0.455980610757439
"NG-13640_F_36P_lib248396_5885_1","OV",0.440274083738934
"NG-13640_F_36P_lib248396_5885_1","PAAD",0.462048895020225
"NG-13640_F_36P_lib248396_5885_1","PCPG",0.32749347093309
"NG-13640_F_36P_lib248396_5885_1","PRAD",0.379014116546825
"NG-13640_F_36P_lib248396_5885_1","READ",0.403384189392857
"NG-13640_F_36P_lib248396_5885_1","SARC",0.426449157293104
"NG-13640_F_36P_lib248396_5885_1","SKCM",0.452023726800582
"NG-13640_F_36P_lib248396_5885_1","STAD",0.456185731493573
"NG-13640_F_36P_lib248396_5885_1","TGCT",0.442577667064013
"NG-13640_F_36P_lib248396_5885_1","THCA",0.411347358443197
"NG-13640_F_36P_lib248396_5885_1","THYM",0.364842215747286
"NG-13640_F_36P_lib248396_5885_1","UCEC",0.448785993595085
"NG-13640_F_36P_lib248396_5885_1","UCS",0.422277212526681
"NG-13640_F_36P_lib248396_5885_1","UVM",0.394623175391237
"NG-13640_HEL_lib248397_5885_1","ACC",0.415782088785285
"NG-13640_HEL_lib248397_5885_1","BLCA",0.423102470123292
"NG-13640_HEL_lib248397_5885_1","BRCA",0.415903074842243
"NG-13640_HEL_lib248397_5885_1","CESC",0.391197785924027
"NG-13640_HEL_lib248397_5885_1","CHOL",0.380017701471856
"NG-13640_HEL_lib248397_5885_1","COAD",0.37703626050206
"NG-13640_HEL_lib248397_5885_1","DLBC",0.261764635573914
"NG-13640_HEL_lib248397_5885_1","ESCA",0.411476799871971
"NG-13640_HEL_lib248397_5885_1","GBM",0.329221385472188
"NG-13640_HEL_lib248397_5885_1","HNSC",0.364185002638435
"NG-13640_HEL_lib248397_5885_1","KICH",0.377847995658142
"NG-13640_HEL_lib248397_5885_1","KIRC",0.430328001823466
"NG-13640_HEL_lib248397_5885_1","KIRP",0.383012059614736
"NG-13640_HEL_lib248397_5885_1","LAML",0.360764221299909
"NG-13640_HEL_lib248397_5885_1","LGG",0.267713365871059
"NG-13640_HEL_lib248397_5885_1","LIHC",0.350659879614347
"NG-13640_HEL_lib248397_5885_1","LUAD",0.422156513883917
"NG-13640_HEL_lib248397_5885_1","LUSC",0.407458493017783
"NG-13640_HEL_lib248397_5885_1","MESO",0.396139796993833
"NG-13640_HEL_lib248397_5885_1","OV",0.399624348019421
"NG-13640_HEL_lib248397_5885_1","PAAD",0.406094134662798
"NG-13640_HEL_lib248397_5885_1","PCPG",0.324037278440021
"NG-13640_HEL_lib248397_5885_1","PRAD",0.37054707117973
"NG-13640_HEL_lib248397_5885_1","READ",0.371404910886322
"NG-13640_HEL_lib248397_5885_1","SARC",0.409825950650078
"NG-13640_HEL_lib248397_5885_1","SKCM",0.427720602019242
"NG-13640_HEL_lib248397_5885_1","STAD",0.414557606966169
"NG-13640_HEL_lib248397_5885_1","TGCT",0.36963689272895
"NG-13640_HEL_lib248397_5885_1","THCA",0.396351828464973
"NG-13640_HEL_lib248397_5885_1","THYM",0.336804544095115
"NG-13640_HEL_lib248397_5885_1","UCEC",0.416135795403949
"NG-13640_HEL_lib248397_5885_1","UCS",0.401362088578304
"NG-13640_HEL_lib248397_5885_1","UVM",0.358698492152427
"NG-13640_HL60_lib236384_5767_8","ACC",0.391506885155796
"NG-13640_HL60_lib236384_5767_8","BLCA",0.407449003253351
"NG-13640_HL60_lib236384_5767_8","BRCA",0.427863680052644
"NG-13640_HL60_lib236384_5767_8","CESC",0.424970525982732
"NG-13640_HL60_lib236384_5767_8","CHOL",0.359724520623701
"NG-13640_HL60_lib236384_5767_8","COAD",0.386894322011598
"NG-13640_HL60_lib236384_5767_8","DLBC",0.36866109208362
"NG-13640_HL60_lib236384_5767_8","ESCA",0.427468603555505
"NG-13640_HL60_lib236384_5767_8","GBM",0.334580400220133
"NG-13640_HL60_lib236384_5767_8","HNSC",0.389631145521005
"NG-13640_HL60_lib236384_5767_8","KICH",0.335326561187669
"NG-13640_HL60_lib236384_5767_8","KIRC",0.36298122170521
"NG-13640_HL60_lib236384_5767_8","KIRP",0.352453797247798
"NG-13640_HL60_lib236384_5767_8","LAML",0.487232462863631
"NG-13640_HL60_lib236384_5767_8","LGG",0.282077298338963
"NG-13640_HL60_lib236384_5767_8","LIHC",0.3431352434212
"NG-13640_HL60_lib236384_5767_8","LUAD",0.428097677492594
"NG-13640_HL60_lib236384_5767_8","LUSC",0.426058732996377
"NG-13640_HL60_lib236384_5767_8","MESO",0.403879405892372
"NG-13640_HL60_lib236384_5767_8","OV",0.389981650868318
"NG-13640_HL60_lib236384_5767_8","PAAD",0.375403380842963
"NG-13640_HL60_lib236384_5767_8","PCPG",0.303412447515363
"NG-13640_HL60_lib236384_5767_8","PRAD",0.360689943610874
"NG-13640_HL60_lib236384_5767_8","READ",0.372815393125733
"NG-13640_HL60_lib236384_5767_8","SARC",0.387231658485196
"NG-13640_HL60_lib236384_5767_8","SKCM",0.448180698125325
"NG-13640_HL60_lib236384_5767_8","STAD",0.421753355673508
"NG-13640_HL60_lib236384_5767_8","TGCT",0.372283872941004
"NG-13640_HL60_lib236384_5767_8","THCA",0.355905972991809
"NG-13640_HL60_lib236384_5767_8","THYM",0.38315403949138
"NG-13640_HL60_lib236384_5767_8","UCEC",0.408002311040753
"NG-13640_HL60_lib236384_5767_8","UCS",0.389190852448776
"NG-13640_HL60_lib236384_5767_8","UVM",0.359466356022063
"NG-13640_K_562_RNA_lib206692_5568_1","ACC",0.391088408054371
"NG-13640_K_562_RNA_lib206692_5568_1","BLCA",0.470188726159636
"NG-13640_K_562_RNA_lib206692_5568_1","BRCA",0.45314504655624
"NG-13640_K_562_RNA_lib206692_5568_1","CESC",0.44063663885988
"NG-13640_K_562_RNA_lib206692_5568_1","CHOL",0.414107791370852
"NG-13640_K_562_RNA_lib206692_5568_1","COAD",0.411034542735367
"NG-13640_K_562_RNA_lib206692_5568_1","DLBC",0.213919698703143
"NG-13640_K_562_RNA_lib206692_5568_1","ESCA",0.484433098126265
"NG-13640_K_562_RNA_lib206692_5568_1","GBM",0.273053608372839
"NG-13640_K_562_RNA_lib206692_5568_1","HNSC",0.429782226145045
"NG-13640_K_562_RNA_lib206692_5568_1","KICH",0.361226049413938
"NG-13640_K_562_RNA_lib206692_5568_1","KIRC",0.381928246042399
"NG-13640_K_562_RNA_lib206692_5568_1","KIRP",0.383651665818596
"NG-13640_K_562_RNA_lib206692_5568_1","LAML",0.211224693606222
"NG-13640_K_562_RNA_lib206692_5568_1","LGG",0.226243742582632
"NG-13640_K_562_RNA_lib206692_5568_1","LIHC",0.362375371585096
"NG-13640_K_562_RNA_lib206692_5568_1","LUAD",0.451466837528468
"NG-13640_K_562_RNA_lib206692_5568_1","LUSC",0.471970503457332
"NG-13640_K_562_RNA_lib206692_5568_1","MESO",0.408524061285454
"NG-13640_K_562_RNA_lib206692_5568_1","OV",0.434617254521822
"NG-13640_K_562_RNA_lib206692_5568_1","PAAD",0.443827843893899
"NG-13640_K_562_RNA_lib206692_5568_1","PCPG",0.277022257844972
"NG-13640_K_562_RNA_lib206692_5568_1","PRAD",0.377615351686716
"NG-13640_K_562_RNA_lib206692_5568_1","READ",0.408580517584762
"NG-13640_K_562_RNA_lib206692_5568_1","SARC",0.394803573711743
"NG-13640_K_562_RNA_lib206692_5568_1","SKCM",0.424196395672024
"NG-13640_K_562_RNA_lib206692_5568_1","STAD",0.452959804402708
"NG-13640_K_562_RNA_lib206692_5568_1","TGCT",0.406169625634808
"NG-13640_K_562_RNA_lib206692_5568_1","THCA",0.393626412937239
"NG-13640_K_562_RNA_lib206692_5568_1","THYM",0.295319111972269
"NG-13640_K_562_RNA_lib206692_5568_1","UCEC",0.450683702844634
"NG-13640_K_562_RNA_lib206692_5568_1","UCS",0.440999585870468
"NG-13640_K_562_RNA_lib206692_5568_1","UVM",0.35479609464675
"NG-13640_KASUMI_1_RNA_lib206691_5568_1","ACC",0.416484953969234
"NG-13640_KASUMI_1_RNA_lib206691_5568_1","BLCA",0.452180250105966
"NG-13640_KASUMI_1_RNA_lib206691_5568_1","BRCA",0.493789189334148
"NG-13640_KASUMI_1_RNA_lib206691_5568_1","CESC",0.451567983259951
"NG-13640_KASUMI_1_RNA_lib206691_5568_1","CHOL",0.401193168968912
"NG-13640_KASUMI_1_RNA_lib206691_5568_1","COAD",0.415974223761258
"NG-13640_KASUMI_1_RNA_lib206691_5568_1","DLBC",0.334174861855839
"NG-13640_KASUMI_1_RNA_lib206691_5568_1","ESCA",0.459837478716181
"NG-13640_KASUMI_1_RNA_lib206691_5568_1","GBM",0.37716459081493
"NG-13640_KASUMI_1_RNA_lib206691_5568_1","HNSC",0.435269107616934
"NG-13640_KASUMI_1_RNA_lib206691_5568_1","KICH",0.358088295416135
"NG-13640_KASUMI_1_RNA_lib206691_5568_1","KIRC",0.411781449857907
"NG-13640_KASUMI_1_RNA_lib206691_5568_1","KIRP",0.380379807763908
"NG-13640_KASUMI_1_RNA_lib206691_5568_1","LAML",0.478853192410714
"NG-13640_KASUMI_1_RNA_lib206691_5568_1","LGG",0.314713455430974
"NG-13640_KASUMI_1_RNA_lib206691_5568_1","LIHC",0.357892477770508
"NG-13640_KASUMI_1_RNA_lib206691_5568_1","LUAD",0.479753439034978
"NG-13640_KASUMI_1_RNA_lib206691_5568_1","LUSC",0.465511561764668
"NG-13640_KASUMI_1_RNA_lib206691_5568_1","MESO",0.477311071397277
"NG-13640_KASUMI_1_RNA_lib206691_5568_1","OV",0.447698609205229
"NG-13640_KASUMI_1_RNA_lib206691_5568_1","PAAD",0.432368001197155
"NG-13640_KASUMI_1_RNA_lib206691_5568_1","PCPG",0.335047913511276
"NG-13640_KASUMI_1_RNA_lib206691_5568_1","PRAD",0.400057346415902
"NG-13640_KASUMI_1_RNA_lib206691_5568_1","READ",0.410884054940789
"NG-13640_KASUMI_1_RNA_lib206691_5568_1","SARC",0.481455625428664
"NG-13640_KASUMI_1_RNA_lib206691_5568_1","SKCM",0.493892780451808
"NG-13640_KASUMI_1_RNA_lib206691_5568_1","STAD",0.455356063629129
"NG-13640_KASUMI_1_RNA_lib206691_5568_1","TGCT",0.450159689078106
"NG-13640_KASUMI_1_RNA_lib206691_5568_1","THCA",0.417959672076254
"NG-13640_KASUMI_1_RNA_lib206691_5568_1","THYM",0.400523004788937
"NG-13640_KASUMI_1_RNA_lib206691_5568_1","UCEC",0.466454718250059
"NG-13640_KASUMI_1_RNA_lib206691_5568_1","UCS",0.478738238119756
"NG-13640_KASUMI_1_RNA_lib206691_5568_1","UVM",0.433001326393782
"NG-13640_KCL_22_lib259815_5981_7","ACC",0.449368394899845
"NG-13640_KCL_22_lib259815_5981_7","BLCA",0.484239411305302
"NG-13640_KCL_22_lib259815_5981_7","BRCA",0.498552507960981
"NG-13640_KCL_22_lib259815_5981_7","CESC",0.470439473184785
"NG-13640_KCL_22_lib259815_5981_7","CHOL",0.452225038314887
"NG-13640_KCL_22_lib259815_5981_7","COAD",0.42109145457717
"NG-13640_KCL_22_lib259815_5981_7","DLBC",0.29513609463578
"NG-13640_KCL_22_lib259815_5981_7","ESCA",0.482064531548771
"NG-13640_KCL_22_lib259815_5981_7","GBM",0.378474568702922
"NG-13640_KCL_22_lib259815_5981_7","HNSC",0.447770529149287
"NG-13640_KCL_22_lib259815_5981_7","KICH",0.375992081880408
"NG-13640_KCL_22_lib259815_5981_7","KIRC",0.451857345415946
"NG-13640_KCL_22_lib259815_5981_7","KIRP",0.410594515566742
"NG-13640_KCL_22_lib259815_5981_7","LAML",0.41733061934713
"NG-13640_KCL_22_lib259815_5981_7","LGG",0.312919964551422
"NG-13640_KCL_22_lib259815_5981_7","LIHC",0.401728138792841
"NG-13640_KCL_22_lib259815_5981_7","LUAD",0.505964929011648
"NG-13640_KCL_22_lib259815_5981_7","LUSC",0.476083823630207
"NG-13640_KCL_22_lib259815_5981_7","MESO",0.493928892609002
"NG-13640_KCL_22_lib259815_5981_7","OV",0.464836273455993
"NG-13640_KCL_22_lib259815_5981_7","PAAD",0.460498718434666
"NG-13640_KCL_22_lib259815_5981_7","PCPG",0.350421307290803
"NG-13640_KCL_22_lib259815_5981_7","PRAD",0.40972117944361
"NG-13640_KCL_22_lib259815_5981_7","READ",0.418079758266099
"NG-13640_KCL_22_lib259815_5981_7","SARC",0.486695885654792
"NG-13640_KCL_22_lib259815_5981_7","SKCM",0.493643443208213
"NG-13640_KCL_22_lib259815_5981_7","STAD",0.469657415996251
"NG-13640_KCL_22_lib259815_5981_7","TGCT",0.430957726058704
"NG-13640_KCL_22_lib259815_5981_7","THCA",0.431547592531553
"NG-13640_KCL_22_lib259815_5981_7","THYM",0.380452589355217
"NG-13640_KCL_22_lib259815_5981_7","UCEC",0.484751025310985
"NG-13640_KCL_22_lib259815_5981_7","UCS",0.468881985861712
"NG-13640_KCL_22_lib259815_5981_7","UVM",0.449298954778495
"NG-13640_KG_1_lib248391_5885_6","ACC",0.360299791716951
"NG-13640_KG_1_lib248391_5885_6","BLCA",0.428822051631192
"NG-13640_KG_1_lib248391_5885_6","BRCA",0.441238136734454
"NG-13640_KG_1_lib248391_5885_6","CESC",0.41926679745529
"NG-13640_KG_1_lib248391_5885_6","CHOL",0.381374726313537
"NG-13640_KG_1_lib248391_5885_6","COAD",0.390492085004707
"NG-13640_KG_1_lib248391_5885_6","DLBC",0.393982534625378
"NG-13640_KG_1_lib248391_5885_6","ESCA",0.407788049714275
"NG-13640_KG_1_lib248391_5885_6","GBM",0.317193713376711
"NG-13640_KG_1_lib248391_5885_6","HNSC",0.383558958511376
"NG-13640_KG_1_lib248391_5885_6","KICH",0.322218264418683
"NG-13640_KG_1_lib248391_5885_6","KIRC",0.394129469195961
"NG-13640_KG_1_lib248391_5885_6","KIRP",0.362849588156586
"NG-13640_KG_1_lib248391_5885_6","LAML",0.556166847417359
"NG-13640_KG_1_lib248391_5885_6","LGG",0.250494478476695
"NG-13640_KG_1_lib248391_5885_6","LIHC",0.353963189646524
"NG-13640_KG_1_lib248391_5885_6","LUAD",0.460600001699361
"NG-13640_KG_1_lib248391_5885_6","LUSC",0.412138653900491
"NG-13640_KG_1_lib248391_5885_6","MESO",0.416134699257772
"NG-13640_KG_1_lib248391_5885_6","OV",0.411441278571599
"NG-13640_KG_1_lib248391_5885_6","PAAD",0.398353770355124
"NG-13640_KG_1_lib248391_5885_6","PCPG",0.292481574280851
"NG-13640_KG_1_lib248391_5885_6","PRAD",0.339044608313319
"NG-13640_KG_1_lib248391_5885_6","READ",0.382833136907745
"NG-13640_KG_1_lib248391_5885_6","SARC",0.377418836147408
"NG-13640_KG_1_lib248391_5885_6","SKCM",0.441965125590144
"NG-13640_KG_1_lib248391_5885_6","STAD",0.431036561132238
"NG-13640_KG_1_lib248391_5885_6","TGCT",0.43447250638686
"NG-13640_KG_1_lib248391_5885_6","THCA",0.385332919908108
"NG-13640_KG_1_lib248391_5885_6","THYM",0.433217808673127
"NG-13640_KG_1_lib248391_5885_6","UCEC",0.430122695699349
"NG-13640_KG_1_lib248391_5885_6","UCS",0.367308916432539
"NG-13640_KG_1_lib248391_5885_6","UVM",0.3878577521738
"NG-13640_KU812_lib236377_5767_8","ACC",0.450130060988683
"NG-13640_KU812_lib236377_5767_8","BLCA",0.495822853583277
"NG-13640_KU812_lib236377_5767_8","BRCA",0.508599320358576
"NG-13640_KU812_lib236377_5767_8","CESC",0.446292011438816
"NG-13640_KU812_lib236377_5767_8","CHOL",0.473063764923698
"NG-13640_KU812_lib236377_5767_8","COAD",0.438846646234519
"NG-13640_KU812_lib236377_5767_8","DLBC",0.282536984994847
"NG-13640_KU812_lib236377_5767_8","ESCA",0.486852874323127
"NG-13640_KU812_lib236377_5767_8","GBM",0.354226579937592
"NG-13640_KU812_lib236377_5767_8","HNSC",0.428794303351896
"NG-13640_KU812_lib236377_5767_8","KICH",0.440165159311599
"NG-13640_KU812_lib236377_5767_8","KIRC",0.492400601262028
"NG-13640_KU812_lib236377_5767_8","KIRP",0.453480036831748
"NG-13640_KU812_lib236377_5767_8","LAML",0.402231983192274
"NG-13640_KU812_lib236377_5767_8","LGG",0.302575267648769
"NG-13640_KU812_lib236377_5767_8","LIHC",0.416319179760512
"NG-13640_KU812_lib236377_5767_8","LUAD",0.514910287799652
"NG-13640_KU812_lib236377_5767_8","LUSC",0.478825959380532
"NG-13640_KU812_lib236377_5767_8","MESO",0.462010014070322
"NG-13640_KU812_lib236377_5767_8","OV",0.466909153826516
"NG-13640_KU812_lib236377_5767_8","PAAD",0.495846488286804
"NG-13640_KU812_lib236377_5767_8","PCPG",0.348630780103392
"NG-13640_KU812_lib236377_5767_8","PRAD",0.45988947446779
"NG-13640_KU812_lib236377_5767_8","READ",0.435016273676011
"NG-13640_KU812_lib236377_5767_8","SARC",0.44437138513272
"NG-13640_KU812_lib236377_5767_8","SKCM",0.458919871369134
"NG-13640_KU812_lib236377_5767_8","STAD",0.484152273904099
"NG-13640_KU812_lib236377_5767_8","TGCT",0.413268787510508
"NG-13640_KU812_lib236377_5767_8","THCA",0.491329070887629
"NG-13640_KU812_lib236377_5767_8","THYM",0.403599025749269
"NG-13640_KU812_lib236377_5767_8","UCEC",0.479697448190793
"NG-13640_KU812_lib236377_5767_8","UCS",0.440524136707315
"NG-13640_KU812_lib236377_5767_8","UVM",0.434283624958517
"NG-13640_LAMA_84_lib259816_5981_7","ACC",0.425185318900681
"NG-13640_LAMA_84_lib259816_5981_7","BLCA",0.490380695685483
"NG-13640_LAMA_84_lib259816_5981_7","BRCA",0.479782515468949
"NG-13640_LAMA_84_lib259816_5981_7","CESC",0.482604790728637
"NG-13640_LAMA_84_lib259816_5981_7","CHOL",0.452202106116908
"NG-13640_LAMA_84_lib259816_5981_7","COAD",0.457038168293283
"NG-13640_LAMA_84_lib259816_5981_7","DLBC",0.298802115558334
"NG-13640_LAMA_84_lib259816_5981_7","ESCA",0.483998359636625
"NG-13640_LAMA_84_lib259816_5981_7","GBM",0.304728309416093
"NG-13640_LAMA_84_lib259816_5981_7","HNSC",0.440570884239183
"NG-13640_LAMA_84_lib259816_5981_7","KICH",0.389983583105122
"NG-13640_LAMA_84_lib259816_5981_7","KIRC",0.44479191452137
"NG-13640_LAMA_84_lib259816_5981_7","KIRP",0.424078840799124
"NG-13640_LAMA_84_lib259816_5981_7","LAML",0.397420649139257
"NG-13640_LAMA_84_lib259816_5981_7","LGG",0.244296316588219
"NG-13640_LAMA_84_lib259816_5981_7","LIHC",0.406486472698707
"NG-13640_LAMA_84_lib259816_5981_7","LUAD",0.501432164556635
"NG-13640_LAMA_84_lib259816_5981_7","LUSC",0.472491111444997
"NG-13640_LAMA_84_lib259816_5981_7","MESO",0.446063064654731
"NG-13640_LAMA_84_lib259816_5981_7","OV",0.46199417689036
"NG-13640_LAMA_84_lib259816_5981_7","PAAD",0.48211643661515
"NG-13640_LAMA_84_lib259816_5981_7","PCPG",0.293204970086232
"NG-13640_LAMA_84_lib259816_5981_7","PRAD",0.392985277914921
"NG-13640_LAMA_84_lib259816_5981_7","READ",0.450771002310491
"NG-13640_LAMA_84_lib259816_5981_7","SARC",0.409577592404274
"NG-13640_LAMA_84_lib259816_5981_7","SKCM",0.452370500425694
"NG-13640_LAMA_84_lib259816_5981_7","STAD",0.48820011128978
"NG-13640_LAMA_84_lib259816_5981_7","TGCT",0.412937817391486
"NG-13640_LAMA_84_lib259816_5981_7","THCA",0.440981582735898
"NG-13640_LAMA_84_lib259816_5981_7","THYM",0.365597338207323
"NG-13640_LAMA_84_lib259816_5981_7","UCEC",0.483350721862853
"NG-13640_LAMA_84_lib259816_5981_7","UCS",0.42153475106303
"NG-13640_LAMA_84_lib259816_5981_7","UVM",0.406840783612334
"NG-13640_M_07e_lib259810_5981_3","ACC",0.390321184371426
"NG-13640_M_07e_lib259810_5981_3","BLCA",0.452332184967679
"NG-13640_M_07e_lib259810_5981_3","BRCA",0.455894357975389
"NG-13640_M_07e_lib259810_5981_3","CESC",0.446423545247663
"NG-13640_M_07e_lib259810_5981_3","CHOL",0.430560513633299
"NG-13640_M_07e_lib259810_5981_3","COAD",0.426673239342948
"NG-13640_M_07e_lib259810_5981_3","DLBC",0.312469630618234
"NG-13640_M_07e_lib259810_5981_3","ESCA",0.442099143442096
"NG-13640_M_07e_lib259810_5981_3","GBM",0.313280811796066
"NG-13640_M_07e_lib259810_5981_3","HNSC",0.411798718414248
"NG-13640_M_07e_lib259810_5981_3","KICH",0.356137690479265
"NG-13640_M_07e_lib259810_5981_3","KIRC",0.421401713109271
"NG-13640_M_07e_lib259810_5981_3","KIRP",0.388706518535712
"NG-13640_M_07e_lib259810_5981_3","LAML",0.430430192853328
"NG-13640_M_07e_lib259810_5981_3","LGG",0.254965174800239
"NG-13640_M_07e_lib259810_5981_3","LIHC",0.377258302223292
"NG-13640_M_07e_lib259810_5981_3","LUAD",0.472619024467456
"NG-13640_M_07e_lib259810_5981_3","LUSC",0.432020959146682
"NG-13640_M_07e_lib259810_5981_3","MESO",0.428255245284359
"NG-13640_M_07e_lib259810_5981_3","OV",0.439842177141828
"NG-13640_M_07e_lib259810_5981_3","PAAD",0.454056326903284
"NG-13640_M_07e_lib259810_5981_3","PCPG",0.297810259849335
"NG-13640_M_07e_lib259810_5981_3","PRAD",0.362988704842805
"NG-13640_M_07e_lib259810_5981_3","READ",0.424541564183135
"NG-13640_M_07e_lib259810_5981_3","SARC",0.390976077964512
