tumour_sample_id	tumour_lineage	tumour_project_or_cohort	cell_line_model_id	cell_line_group_id	cell_line_lineage	similarity_metric	similarity_score	rank	is_focal_lineage	is_non_focal_lineage
GSE100148_SRR5710462	neuroblastoma	GSE100148	NG-29643_HDQ_P1_lib581303_8005_3	HDQ_P1	breast cancer	Spearman correlation	-0.00239709958287463	37	FALSE	TRUE
GSE100148_SRR5710462	neuroblastoma	GSE100148	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	breast cancer	Spearman correlation	-0.0789323910308437	38	FALSE	TRUE
GSE100148_SRR5710462	neuroblastoma	GSE100148	NG-29643_JIMT_1_B_lib581287_7997_4	JIMT_1_B	breast cancer	Spearman correlation	-0.114571996664115	39	FALSE	TRUE
GSE100148_SRR5710462	neuroblastoma	GSE100148	NG-29643_HCC_1143_lib581306_7997_4	HCC_1143	breast cancer	Spearman correlation	-0.127334866182029	40	FALSE	TRUE
GSE100148_SRR5710462	neuroblastoma	GSE100148	NG-29643_HCC_1937_lib581305_7997_4	HCC_1937	breast cancer	Spearman correlation	-0.14114447966588	41	FALSE	TRUE
GSE100148_SRR5710462	neuroblastoma	GSE100148	NG-30919_MDA_MB_468_B_lib628474_10098_2	MDA_MB_468_B	breast cancer	Spearman correlation	-0.199934735723352	42	FALSE	TRUE
GSE100148_SRR5710462	neuroblastoma	GSE100148	NG-29643_MFM_223_lib581297_7997_4	MFM_223	breast cancer	Spearman correlation	-0.260813588385754	43	FALSE	TRUE
GSE100148_SRR5710462	neuroblastoma	GSE100148	NG-29643_COLO_824_lib581290_7997_4	COLO_824	breast cancer	Spearman correlation	-0.26376934738169	44	FALSE	TRUE
GSE100148_SRR5710462	neuroblastoma	GSE100148	NG-29643_KPL_1_lib581296_7997_4	KPL_1	breast cancer	Spearman correlation	-0.264303200779538	45	FALSE	TRUE
GSE100148_SRR5710462	neuroblastoma	GSE100148	NG-29643_MCF_7_lib581315_7997_4	MCF_7	breast cancer	Spearman correlation	-0.272986703626465	46	FALSE	TRUE
GSE100148_SRR5710462	neuroblastoma	GSE100148	NG-29643_HCC_1599_lib581304_7997_4	HCC_1599	breast cancer	Spearman correlation	-0.288989727864038	47	FALSE	TRUE
GSE100148_SRR5710462	neuroblastoma	GSE100148	NG-29643_SK_BR_3_lib581307_7997_4	SK_BR_3	breast cancer	Spearman correlation	-0.304810375482713	48	FALSE	TRUE
GSE100148_SRR5710462	neuroblastoma	GSE100148	NG-29643_T_47D_lib581309_8005_3	T_47D	breast cancer	Spearman correlation	-0.318374723858391	49	FALSE	TRUE
GSE100148_SRR5710462	neuroblastoma	GSE100148	NG-29643_EFM_192B_lib581293_7997_4	EFM_192B	breast cancer	Spearman correlation	-0.323806891809788	50	FALSE	TRUE
GSE100148_SRR5710462	neuroblastoma	GSE100148	NG-29643_EFM_192A_lib581292_7997_4	EFM_192A	breast cancer	Spearman correlation	-0.335661372038171	51	FALSE	TRUE
GSE100148_SRR5710462	neuroblastoma	GSE100148	NG-29643_EFM_19_lib581291_7997_4	EFM_19	breast cancer	Spearman correlation	-0.347625557742289	52	FALSE	TRUE
GSE100148_SRR5710462	neuroblastoma	GSE100148	NG-29643_CAL_148_lib581302_7997_4	CAL_148	breast cancer	Spearman correlation	-0.370921550452815	53	FALSE	TRUE
GSE100148_SRR5710462	neuroblastoma	GSE100148	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453	breast cancer	Spearman correlation	-0.398474395126282	54	FALSE	TRUE
GSE100148_SRR5710462	neuroblastoma	GSE100148	NG-29643_IPH_926_lib581313_7997_4	IPH_926	breast cancer	Spearman correlation	-0.40021780380119	55	FALSE	TRUE
GSE100148_SRR5710462	neuroblastoma	GSE100148	NG-29643_EFM_192C_lib581294_7997_4	EFM_192C	breast cancer	Spearman correlation	-0.410748830710825	56	FALSE	TRUE
GSE100148_SRR5710462	neuroblastoma	GSE100148	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	breast cancer	Spearman correlation	-0.413012816324734	57	FALSE	TRUE
GSE100148_SRR5710462	neuroblastoma	GSE100148	NG-29643_BT_474_lib581288_7997_4	BT_474	breast cancer	Spearman correlation	-0.440487399767103	58	FALSE	TRUE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-A0611_LS_libLAB6078	LS	neuroblastoma	Spearman correlation	0.352291883646512	1	TRUE	FALSE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-A0611_GIMEN_libLAB6073	GIMEN	neuroblastoma	Spearman correlation	0.350292728448552	2	TRUE	FALSE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	breast cancer	Spearman correlation	0.237043835722688	3	FALSE	TRUE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	breast cancer	Spearman correlation	0.23604320998222	4	FALSE	TRUE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-A0611_SHSY5Y_libLAB6081	SHSY5Y	neuroblastoma	Spearman correlation	0.227738435592928	5	TRUE	FALSE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-30919_Y_79_lib626626_10098_1	Y_79	retinoblastoma	Spearman correlation	0.208178019145352	6	FALSE	TRUE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-30919_WERI_RB1_lib628472_10098_1	WERI_RB1	retinoblastoma	Spearman correlation	0.200337920815706	7	FALSE	TRUE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-30919_HS_578T_B_lib628473_10098_2	HS_578T_B	breast cancer	Spearman correlation	0.180532938020948	8	FALSE	TRUE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-A0611_LAN1_libLAB6085	LAN1	neuroblastoma	Spearman correlation	0.172288955837956	9	TRUE	FALSE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231	breast cancer	Spearman correlation	0.160811107784232	10	FALSE	TRUE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-29643_CAL_120_lib581301_8005_3	CAL_120	breast cancer	Spearman correlation	0.16068463204469	11	FALSE	TRUE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-A0611_MHHNB11_libLAB6084	MHHNB11	neuroblastoma	Spearman correlation	0.160435873131557	12	TRUE	FALSE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-A0611_LAN5_libLAB6087	LAN5	neuroblastoma	Spearman correlation	0.149273865046193	13	TRUE	FALSE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-A0611_IMR32_libLAB6079	IMR32	neuroblastoma	Spearman correlation	0.135530633856577	14	TRUE	FALSE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-29643_CAL_51_lib581295_7997_4	CAL_51	breast cancer	Spearman correlation	0.128110490883091	15	FALSE	TRUE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-30919_RBL_18_lib626623_10098_1	RBL_18	retinoblastoma	Spearman correlation	0.124015052709289	16	FALSE	TRUE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-30919_RBL_14_lib628470_10098_1	RBL_14	retinoblastoma	Spearman correlation	0.11929631973067	17	FALSE	TRUE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-A0611_LAN2_libLAB6083	LAN2	neuroblastoma	Spearman correlation	0.119099967891932	18	TRUE	FALSE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-A0611_KELLY_libLAB6075	KELLY	neuroblastoma	Spearman correlation	0.117975661455889	19	TRUE	FALSE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-30919_RBL_30_lib628471_10098_1	RBL_30	retinoblastoma	Spearman correlation	0.117360053021984	20	FALSE	TRUE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-A0611_CHP126_libLAB6088	CHP126	neuroblastoma	Spearman correlation	0.112421909091894	21	TRUE	FALSE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	neuroblastoma	Spearman correlation	0.105872422314373	22	TRUE	FALSE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-30919_RBL_13_lib628469_10098_1	RBL_13	retinoblastoma	Spearman correlation	0.104600677309029	23	FALSE	TRUE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-A0611_CHP134_libLAB6074	CHP134	neuroblastoma	Spearman correlation	0.103866279506493	24	TRUE	FALSE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-30919_RBL_20_lib626624_10102_3	RBL_20	retinoblastoma	Spearman correlation	0.094047290047652	25	FALSE	TRUE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-A0611_LAN6_libLAB6089	LAN6	neuroblastoma	Spearman correlation	0.0911935501565399	26	TRUE	FALSE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-30919_RBL_20_lib626624_10098_1	RBL_20	retinoblastoma	Spearman correlation	0.0857991152987081	27	FALSE	TRUE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-A0611_SIMA_libLAB6086	SIMA	neuroblastoma	Spearman correlation	0.0833848960715308	28	TRUE	FALSE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-A0611_NBLS_libLAB6077	NBLS	neuroblastoma	Spearman correlation	0.0807820113765277	29	TRUE	FALSE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-A0611_NGP_libLAB6082	NGP	neuroblastoma	Spearman correlation	0.0806771972277356	30	TRUE	FALSE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-A0611_SKNBE2_libLAB6076	SKNBE2	neuroblastoma	Spearman correlation	0.0759172373505918	31	TRUE	FALSE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-30919_RBL_7_lib628468_10098_1	RBL_7	retinoblastoma	Spearman correlation	0.0723179194810721	32	FALSE	TRUE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-A0611_NMB_libLAB6080	NMB	neuroblastoma	Spearman correlation	0.0603565288209212	33	TRUE	FALSE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-29643_HDQ_P1_lib581303_8005_3	HDQ_P1	breast cancer	Spearman correlation	0.0588003880918549	34	FALSE	TRUE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-29643_DU_4475_lib581298_7997_4	DU_4475	breast cancer	Spearman correlation	0.0460969132582561	35	FALSE	TRUE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-30919_RBL_15_lib626622_10098_2	RBL_15	retinoblastoma	Spearman correlation	0.0232041056400843	36	FALSE	TRUE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-30919_RBL_15_lib626622_10102_4	RBL_15	retinoblastoma	Spearman correlation	0.0101952722530046	37	FALSE	TRUE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-29643_COLO_824_lib581290_7997_4	COLO_824	breast cancer	Spearman correlation	-0.0229183123943779	38	FALSE	TRUE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	breast cancer	Spearman correlation	-0.0648998727905614	39	FALSE	TRUE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-29643_HCC_1143_lib581306_7997_4	HCC_1143	breast cancer	Spearman correlation	-0.0681519064470834	40	FALSE	TRUE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-29643_HCC_1599_lib581304_7997_4	HCC_1599	breast cancer	Spearman correlation	-0.0731494450614892	41	FALSE	TRUE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-29643_JIMT_1_B_lib581287_7997_4	JIMT_1_B	breast cancer	Spearman correlation	-0.104228936461314	42	FALSE	TRUE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-30919_MDA_MB_468_B_lib628474_10098_2	MDA_MB_468_B	breast cancer	Spearman correlation	-0.116632642829367	43	FALSE	TRUE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-29643_HCC_1937_lib581305_7997_4	HCC_1937	breast cancer	Spearman correlation	-0.141078796132637	44	FALSE	TRUE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-29643_T_47D_lib581309_8005_3	T_47D	breast cancer	Spearman correlation	-0.195492013336552	45	FALSE	TRUE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-29643_MFM_223_lib581297_7997_4	MFM_223	breast cancer	Spearman correlation	-0.213835886897148	46	FALSE	TRUE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-29643_EFM_192B_lib581293_7997_4	EFM_192B	breast cancer	Spearman correlation	-0.248982866031097	47	FALSE	TRUE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-29643_SK_BR_3_lib581307_7997_4	SK_BR_3	breast cancer	Spearman correlation	-0.252506018952494	48	FALSE	TRUE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-29643_CAL_148_lib581302_7997_4	CAL_148	breast cancer	Spearman correlation	-0.278105826653469	49	FALSE	TRUE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-29643_KPL_1_lib581296_7997_4	KPL_1	breast cancer	Spearman correlation	-0.291737256084374	50	FALSE	TRUE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-29643_EFM_19_lib581291_7997_4	EFM_19	breast cancer	Spearman correlation	-0.298280454012967	51	FALSE	TRUE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-29643_EFM_192A_lib581292_7997_4	EFM_192A	breast cancer	Spearman correlation	-0.30395509202857	52	FALSE	TRUE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-29643_IPH_926_lib581313_7997_4	IPH_926	breast cancer	Spearman correlation	-0.306910851024506	53	FALSE	TRUE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	breast cancer	Spearman correlation	-0.307319626204795	54	FALSE	TRUE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-29643_BT_474_lib581288_7997_4	BT_474	breast cancer	Spearman correlation	-0.3099483650565	55	FALSE	TRUE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453	breast cancer	Spearman correlation	-0.315067488083505	56	FALSE	TRUE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-29643_MCF_7_lib581315_7997_4	MCF_7	breast cancer	Spearman correlation	-0.316788536406671	57	FALSE	TRUE
GSE100148_SRR5710467	neuroblastoma	GSE100148	NG-29643_EFM_192C_lib581294_7997_4	EFM_192C	breast cancer	Spearman correlation	-0.375937256853011	58	FALSE	TRUE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-30919_RBL_14_lib628470_10098_1	RBL_14	retinoblastoma	Spearman correlation	0.556107887299635	1	TRUE	FALSE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-30919_RBL_7_lib628468_10098_1	RBL_7	retinoblastoma	Spearman correlation	0.458972423048072	2	TRUE	FALSE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-30919_RBL_15_lib626622_10102_4	RBL_15	retinoblastoma	Spearman correlation	0.452841494104728	3	TRUE	FALSE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-30919_RBL_30_lib628471_10098_1	RBL_30	retinoblastoma	Spearman correlation	0.451478910170431	4	TRUE	FALSE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-30919_RBL_15_lib626622_10098_2	RBL_15	retinoblastoma	Spearman correlation	0.447127026712585	5	TRUE	FALSE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-30919_RBL_20_lib626624_10098_1	RBL_20	retinoblastoma	Spearman correlation	0.44020300404338	6	TRUE	FALSE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-30919_RBL_13_lib628469_10098_1	RBL_13	retinoblastoma	Spearman correlation	0.438879550724633	7	TRUE	FALSE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-30919_RBL_20_lib626624_10102_3	RBL_20	retinoblastoma	Spearman correlation	0.424864501509149	8	TRUE	FALSE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-30919_RBL_18_lib626623_10098_1	RBL_18	retinoblastoma	Spearman correlation	0.410626547537234	9	TRUE	FALSE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-30919_WERI_RB1_lib628472_10098_1	WERI_RB1	retinoblastoma	Spearman correlation	0.397269731176165	10	TRUE	FALSE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-A0611_LS_libLAB6078	LS	neuroblastoma	Spearman correlation	0.334489549854675	11	FALSE	TRUE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-30919_Y_79_lib626626_10098_1	Y_79	retinoblastoma	Spearman correlation	0.324461630859242	12	TRUE	FALSE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-A0611_NGP_libLAB6082	NGP	neuroblastoma	Spearman correlation	0.320364795163456	13	FALSE	TRUE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-A0611_IMR32_libLAB6079	IMR32	neuroblastoma	Spearman correlation	0.289215427664437	14	FALSE	TRUE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-A0611_NMB_libLAB6080	NMB	neuroblastoma	Spearman correlation	0.267436445067429	15	FALSE	TRUE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-A0611_KELLY_libLAB6075	KELLY	neuroblastoma	Spearman correlation	0.231847848986569	16	FALSE	TRUE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-A0611_LAN1_libLAB6085	LAN1	neuroblastoma	Spearman correlation	0.19840514791198	17	FALSE	TRUE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-A0611_LAN5_libLAB6087	LAN5	neuroblastoma	Spearman correlation	0.1903162906692	18	FALSE	TRUE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-A0611_CHP126_libLAB6088	CHP126	neuroblastoma	Spearman correlation	0.190093385912769	19	FALSE	TRUE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-A0611_CHP134_libLAB6074	CHP134	neuroblastoma	Spearman correlation	0.184883423956811	20	FALSE	TRUE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-A0611_NBLS_libLAB6077	NBLS	neuroblastoma	Spearman correlation	0.160423994194694	21	FALSE	TRUE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-A0611_LAN6_libLAB6089	LAN6	neuroblastoma	Spearman correlation	0.14236102255286	22	FALSE	TRUE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-A0611_MHHNB11_libLAB6084	MHHNB11	neuroblastoma	Spearman correlation	0.122456815697246	23	FALSE	TRUE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-A0611_GIMEN_libLAB6073	GIMEN	neuroblastoma	Spearman correlation	0.106598434985006	24	FALSE	TRUE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-A0611_SHSY5Y_libLAB6081	SHSY5Y	neuroblastoma	Spearman correlation	0.102348570631984	25	FALSE	TRUE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-A0611_LAN2_libLAB6083	LAN2	neuroblastoma	Spearman correlation	0.0958675624316743	26	FALSE	TRUE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	neuroblastoma	Spearman correlation	0.0939795102314331	27	FALSE	TRUE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-A0611_SIMA_libLAB6086	SIMA	neuroblastoma	Spearman correlation	0.0854245794070244	28	FALSE	TRUE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-A0611_SKNBE2_libLAB6076	SKNBE2	neuroblastoma	Spearman correlation	0.0789889906711914	29	FALSE	TRUE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-29643_CAL_51_lib581295_7997_4	CAL_51	breast cancer	Spearman correlation	-0.0287774233118546	30	FALSE	TRUE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	breast cancer	Spearman correlation	-0.0401204104941323	31	FALSE	TRUE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-30919_HS_578T_B_lib628473_10098_2	HS_578T_B	breast cancer	Spearman correlation	-0.0729223477391064	32	FALSE	TRUE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	breast cancer	Spearman correlation	-0.0868814960752342	33	FALSE	TRUE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-29643_DU_4475_lib581298_7997_4	DU_4475	breast cancer	Spearman correlation	-0.112899861610386	34	FALSE	TRUE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231	breast cancer	Spearman correlation	-0.149380775477961	35	FALSE	TRUE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-29643_HCC_1937_lib581305_7997_4	HCC_1937	breast cancer	Spearman correlation	-0.181711049053371	36	FALSE	TRUE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-29643_HCC_1599_lib581304_7997_4	HCC_1599	breast cancer	Spearman correlation	-0.196916088238141	37	FALSE	TRUE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-29643_COLO_824_lib581290_7997_4	COLO_824	breast cancer	Spearman correlation	-0.198713301509429	38	FALSE	TRUE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-29643_HDQ_P1_lib581303_8005_3	HDQ_P1	breast cancer	Spearman correlation	-0.203366350954804	39	FALSE	TRUE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-29643_CAL_120_lib581301_8005_3	CAL_120	breast cancer	Spearman correlation	-0.206584145322721	40	FALSE	TRUE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	breast cancer	Spearman correlation	-0.231377582838989	41	FALSE	TRUE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-29643_JIMT_1_B_lib581287_7997_4	JIMT_1_B	breast cancer	Spearman correlation	-0.273845480885568	42	FALSE	TRUE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-29643_MFM_223_lib581297_7997_4	MFM_223	breast cancer	Spearman correlation	-0.305379166930158	43	FALSE	TRUE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-30919_MDA_MB_468_B_lib628474_10098_2	MDA_MB_468_B	breast cancer	Spearman correlation	-0.321055869784492	44	FALSE	TRUE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-29643_HCC_1143_lib581306_7997_4	HCC_1143	breast cancer	Spearman correlation	-0.334038150253877	45	FALSE	TRUE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-29643_BT_474_lib581288_7997_4	BT_474	breast cancer	Spearman correlation	-0.342465906577752	46	FALSE	TRUE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-29643_T_47D_lib581309_8005_3	T_47D	breast cancer	Spearman correlation	-0.349385736681004	47	FALSE	TRUE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-29643_IPH_926_lib581313_7997_4	IPH_926	breast cancer	Spearman correlation	-0.376986795862916	48	FALSE	TRUE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-29643_SK_BR_3_lib581307_7997_4	SK_BR_3	breast cancer	Spearman correlation	-0.385544521731292	49	FALSE	TRUE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-29643_EFM_192B_lib581293_7997_4	EFM_192B	breast cancer	Spearman correlation	-0.394473988447385	50.5	FALSE	TRUE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-29643_EFM_192C_lib581294_7997_4	EFM_192C	breast cancer	Spearman correlation	-0.394473988447385	50.5	FALSE	TRUE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	breast cancer	Spearman correlation	-0.405631105205804	52	FALSE	TRUE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-29643_EFM_192A_lib581292_7997_4	EFM_192A	breast cancer	Spearman correlation	-0.420398021248623	53	FALSE	TRUE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-29643_CAL_148_lib581302_7997_4	CAL_148	breast cancer	Spearman correlation	-0.442939352087845	54	FALSE	TRUE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453	breast cancer	Spearman correlation	-0.444680664479778	55	FALSE	TRUE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-29643_EFM_19_lib581291_7997_4	EFM_19	breast cancer	Spearman correlation	-0.458741133159738	56	FALSE	TRUE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-29643_KPL_1_lib581296_7997_4	KPL_1	breast cancer	Spearman correlation	-0.486883033349417	57	FALSE	TRUE
GSE111168_SRR6785775	retinoblastoma	GSE111168	NG-29643_MCF_7_lib581315_7997_4	MCF_7	breast cancer	Spearman correlation	-0.491658365968383	58	FALSE	TRUE
GSE111168_SRR6785776	retinoblastoma	GSE111168	NG-30919_RBL_14_lib628470_10098_1	RBL_14	retinoblastoma	Spearman correlation	0.55558940664361	1	TRUE	FALSE
GSE111168_SRR6785776	retinoblastoma	GSE111168	NG-30919_RBL_30_lib628471_10098_1	RBL_30	retinoblastoma	Spearman correlation	0.46590133704422	2	TRUE	FALSE
GSE111168_SRR6785776	retinoblastoma	GSE111168	NG-30919_RBL_7_lib628468_10098_1	RBL_7	retinoblastoma	Spearman correlation	0.457565817171283	3	TRUE	FALSE
GSE111168_SRR6785776	retinoblastoma	GSE111168	NG-30919_RBL_15_lib626622_10102_4	RBL_15	retinoblastoma	Spearman correlation	0.450543269202214	4	TRUE	FALSE
GSE111168_SRR6785776	retinoblastoma	GSE111168	NG-30919_RBL_15_lib626622_10098_2	RBL_15	retinoblastoma	Spearman correlation	0.443617150250034	5	TRUE	FALSE
